#    L    TT             EE             BB             TE          
  4304   0.101299E+01   0.309543E-01   0.476616E-05  -0.526221E-01
  4305   0.101092E+01   0.308062E-01   0.476119E-05  -0.522453E-01
  4306   0.100882E+01   0.306598E-01   0.475602E-05  -0.518678E-01
  4307   0.100673E+01   0.305152E-01   0.475066E-05  -0.514898E-01
  4308   0.100462E+01   0.303723E-01   0.474511E-05  -0.511114E-01
  4309   0.100250E+01   0.302312E-01   0.473938E-05  -0.507328E-01
  4310   0.100036E+01   0.300919E-01   0.473348E-05  -0.503540E-01
  4311   0.998216E+00   0.299542E-01   0.472740E-05  -0.499750E-01
  4312   0.996065E+00   0.298185E-01   0.472116E-05  -0.495962E-01
  4313   0.993898E+00   0.296845E-01   0.471477E-05  -0.492175E-01
  4314   0.991717E+00   0.295523E-01   0.470821E-05  -0.488391E-01
  4315   0.989528E+00   0.294219E-01   0.470151E-05  -0.484611E-01
  4316   0.987332E+00   0.292934E-01   0.469467E-05  -0.480836E-01
  4317   0.985122E+00   0.291665E-01   0.468769E-05  -0.477067E-01
  4318   0.982903E+00   0.290416E-01   0.468058E-05  -0.473306E-01
  4319   0.980678E+00   0.289185E-01   0.467334E-05  -0.469553E-01
  4320   0.978437E+00   0.287971E-01   0.466598E-05  -0.465809E-01
  4321   0.976189E+00   0.286776E-01   0.465851E-05  -0.462074E-01
  4322   0.973934E+00   0.285599E-01   0.465092E-05  -0.458352E-01
  4323   0.971663E+00   0.284440E-01   0.464324E-05  -0.454640E-01
  4324   0.969393E+00   0.283300E-01   0.463545E-05  -0.450943E-01
  4325   0.967108E+00   0.282177E-01   0.462758E-05  -0.447258E-01
  4326   0.964808E+00   0.281072E-01   0.461961E-05  -0.443589E-01
  4327   0.962508E+00   0.279986E-01   0.461156E-05  -0.439936E-01
  4328   0.960193E+00   0.278917E-01   0.460344E-05  -0.436300E-01
  4329   0.957879E+00   0.277867E-01   0.459524E-05  -0.432681E-01
  4330   0.955549E+00   0.276835E-01   0.458699E-05  -0.429081E-01
  4331   0.953212E+00   0.275820E-01   0.457867E-05  -0.425501E-01
  4332   0.950868E+00   0.274823E-01   0.457029E-05  -0.421942E-01
  4333   0.948523E+00   0.273844E-01   0.456187E-05  -0.418404E-01
  4334   0.946164E+00   0.272882E-01   0.455340E-05  -0.414888E-01
  4335   0.943797E+00   0.271938E-01   0.454490E-05  -0.411396E-01
  4336   0.941431E+00   0.271012E-01   0.453637E-05  -0.407927E-01
  4337   0.939049E+00   0.270103E-01   0.452780E-05  -0.404483E-01
  4338   0.936668E+00   0.269211E-01   0.451922E-05  -0.401066E-01
  4339   0.934279E+00   0.268337E-01   0.451062E-05  -0.397674E-01
  4340   0.931883E+00   0.267479E-01   0.450201E-05  -0.394309E-01
  4341   0.929479E+00   0.266639E-01   0.449340E-05  -0.390972E-01
  4342   0.927075E+00   0.265816E-01   0.448479E-05  -0.387664E-01
  4343   0.924657E+00   0.265009E-01   0.447618E-05  -0.384385E-01
  4344   0.922238E+00   0.264219E-01   0.446759E-05  -0.381136E-01
  4345   0.919820E+00   0.263445E-01   0.445901E-05  -0.377917E-01
  4346   0.917394E+00   0.262688E-01   0.445046E-05  -0.374729E-01
  4347   0.914961E+00   0.261947E-01   0.444193E-05  -0.371575E-01
  4348   0.912528E+00   0.261222E-01   0.443344E-05  -0.368452E-01
  4349   0.910087E+00   0.260513E-01   0.442499E-05  -0.365362E-01
  4350   0.907646E+00   0.259821E-01   0.441658E-05  -0.362308E-01
  4351   0.905206E+00   0.259143E-01   0.440823E-05  -0.359287E-01
  4352   0.902758E+00   0.258481E-01   0.439993E-05  -0.356304E-01
  4353   0.900310E+00   0.257835E-01   0.439168E-05  -0.353355E-01
  4354   0.897855E+00   0.257203E-01   0.438350E-05  -0.350442E-01
  4355   0.895407E+00   0.256587E-01   0.437538E-05  -0.347567E-01
  4356   0.892952E+00   0.255986E-01   0.436733E-05  -0.344729E-01
  4357   0.890496E+00   0.255399E-01   0.435935E-05  -0.341928E-01
  4358   0.888034E+00   0.254826E-01   0.435145E-05  -0.339166E-01
  4359   0.885579E+00   0.254268E-01   0.434362E-05  -0.336442E-01
  4360   0.883116E+00   0.253725E-01   0.433588E-05  -0.333757E-01
  4361   0.880661E+00   0.253195E-01   0.432823E-05  -0.331113E-01
  4362   0.878199E+00   0.252679E-01   0.432066E-05  -0.328507E-01
  4363   0.875737E+00   0.252176E-01   0.431318E-05  -0.325942E-01
  4364   0.873282E+00   0.251687E-01   0.430581E-05  -0.323418E-01
  4365   0.870820E+00   0.251211E-01   0.429853E-05  -0.320934E-01
  4366   0.868365E+00   0.250747E-01   0.429135E-05  -0.318492E-01
  4367   0.865911E+00   0.250297E-01   0.428428E-05  -0.316092E-01
  4368   0.863456E+00   0.249859E-01   0.427732E-05  -0.313734E-01
  4369   0.861002E+00   0.249432E-01   0.427048E-05  -0.311416E-01
  4370   0.858555E+00   0.249019E-01   0.426375E-05  -0.309142E-01
  4371   0.856108E+00   0.248617E-01   0.425714E-05  -0.306910E-01
  4372   0.853661E+00   0.248227E-01   0.425066E-05  -0.304720E-01
  4373   0.851215E+00   0.247848E-01   0.424430E-05  -0.302574E-01
  4374   0.848775E+00   0.247480E-01   0.423808E-05  -0.300470E-01
  4375   0.846336E+00   0.247123E-01   0.423199E-05  -0.298410E-01
  4376   0.843905E+00   0.246778E-01   0.422604E-05  -0.296393E-01
  4377   0.841474E+00   0.246441E-01   0.422023E-05  -0.294420E-01
  4378   0.839050E+00   0.246116E-01   0.421457E-05  -0.292490E-01
  4379   0.836633E+00   0.245802E-01   0.420905E-05  -0.290605E-01
  4380   0.834217E+00   0.245496E-01   0.420369E-05  -0.288763E-01
  4381   0.831809E+00   0.245200E-01   0.419848E-05  -0.286965E-01
  4382   0.829400E+00   0.244914E-01   0.419344E-05  -0.285212E-01
  4383   0.827007E+00   0.244637E-01   0.418855E-05  -0.283502E-01
  4384   0.824613E+00   0.244368E-01   0.418383E-05  -0.281837E-01
  4385   0.822227E+00   0.244108E-01   0.417928E-05  -0.280216E-01
  4386   0.819841E+00   0.243857E-01   0.417491E-05  -0.278638E-01
  4387   0.817471E+00   0.243614E-01   0.417071E-05  -0.277105E-01
  4388   0.815100E+00   0.243379E-01   0.416669E-05  -0.275616E-01
  4389   0.812744E+00   0.243151E-01   0.416285E-05  -0.274170E-01
  4390   0.810389E+00   0.242931E-01   0.415921E-05  -0.272768E-01
  4391   0.808041E+00   0.242718E-01   0.415575E-05  -0.271410E-01
  4392   0.805701E+00   0.242512E-01   0.415249E-05  -0.270095E-01
  4393   0.803375E+00   0.242313E-01   0.414942E-05  -0.268823E-01
  4394   0.801050E+00   0.242120E-01   0.414656E-05  -0.267596E-01
  4395   0.798732E+00   0.241933E-01   0.414390E-05  -0.266410E-01
  4396   0.796430E+00   0.241752E-01   0.414145E-05  -0.265268E-01
  4397   0.794127E+00   0.241578E-01   0.413922E-05  -0.264168E-01
  4398   0.791840E+00   0.241408E-01   0.413719E-05  -0.263111E-01
  4399   0.789560E+00   0.241244E-01   0.413539E-05  -0.262094E-01
  4400   0.787288E+00   0.241085E-01   0.413381E-05  -0.261121E-01
  4401   0.785031E+00   0.240930E-01   0.413245E-05  -0.260189E-01
  4402   0.782774E+00   0.240779E-01   0.413131E-05  -0.259298E-01
  4403   0.780532E+00   0.240634E-01   0.413037E-05  -0.258449E-01
  4404   0.778297E+00   0.240492E-01   0.412963E-05  -0.257639E-01
  4405   0.776078E+00   0.240354E-01   0.412908E-05  -0.256870E-01
  4406   0.773866E+00   0.240219E-01   0.412871E-05  -0.256142E-01
  4407   0.771662E+00   0.240088E-01   0.412850E-05  -0.255453E-01
  4408   0.769473E+00   0.239960E-01   0.412845E-05  -0.254804E-01
  4409   0.767291E+00   0.239835E-01   0.412855E-05  -0.254194E-01
  4410   0.765124E+00   0.239712E-01   0.412878E-05  -0.253622E-01
  4411   0.762965E+00   0.239593E-01   0.412915E-05  -0.253089E-01
  4412   0.760814E+00   0.239475E-01   0.412963E-05  -0.252592E-01
  4413   0.758677E+00   0.239359E-01   0.413022E-05  -0.252134E-01
  4414   0.756556E+00   0.239245E-01   0.413091E-05  -0.251712E-01
  4415   0.754442E+00   0.239132E-01   0.413170E-05  -0.251326E-01
  4416   0.752335E+00   0.239021E-01   0.413256E-05  -0.250976E-01
  4417   0.750251E+00   0.238911E-01   0.413349E-05  -0.250662E-01
  4418   0.748168E+00   0.238801E-01   0.413448E-05  -0.250383E-01
  4419   0.746106E+00   0.238692E-01   0.413552E-05  -0.250138E-01
  4420   0.744048E+00   0.238583E-01   0.413660E-05  -0.249926E-01
  4421   0.742005E+00   0.238474E-01   0.413771E-05  -0.249748E-01
  4422   0.739974E+00   0.238366E-01   0.413884E-05  -0.249603E-01
  4423   0.737956E+00   0.238258E-01   0.413999E-05  -0.249489E-01
  4424   0.735951E+00   0.238148E-01   0.414113E-05  -0.249408E-01
  4425   0.733957E+00   0.238039E-01   0.414227E-05  -0.249358E-01
  4426   0.731976E+00   0.237928E-01   0.414339E-05  -0.249338E-01
  4427   0.730008E+00   0.237816E-01   0.414448E-05  -0.249348E-01
  4428   0.728051E+00   0.237703E-01   0.414554E-05  -0.249387E-01
  4429   0.726108E+00   0.237588E-01   0.414654E-05  -0.249456E-01
  4430   0.724177E+00   0.237472E-01   0.414750E-05  -0.249552E-01
  4431   0.722259E+00   0.237353E-01   0.414838E-05  -0.249676E-01
  4432   0.720354E+00   0.237233E-01   0.414919E-05  -0.249828E-01
  4433   0.718462E+00   0.237110E-01   0.414991E-05  -0.250005E-01
  4434   0.716583E+00   0.236985E-01   0.415053E-05  -0.250209E-01
  4435   0.714718E+00   0.236857E-01   0.415105E-05  -0.250438E-01
  4436   0.712866E+00   0.236727E-01   0.415146E-05  -0.250692E-01
  4437   0.711026E+00   0.236593E-01   0.415174E-05  -0.250970E-01
  4438   0.709201E+00   0.236457E-01   0.415188E-05  -0.251271E-01
  4439   0.707388E+00   0.236318E-01   0.415188E-05  -0.251596E-01
  4440   0.705588E+00   0.236175E-01   0.415173E-05  -0.251942E-01
  4441   0.703802E+00   0.236028E-01   0.415141E-05  -0.252310E-01
  4442   0.702029E+00   0.235877E-01   0.415092E-05  -0.252698E-01
  4443   0.700269E+00   0.235723E-01   0.415024E-05  -0.253108E-01
  4444   0.698522E+00   0.235565E-01   0.414937E-05  -0.253537E-01
  4445   0.696788E+00   0.235402E-01   0.414830E-05  -0.253985E-01
  4446   0.695067E+00   0.235236E-01   0.414701E-05  -0.254451E-01
  4447   0.693360E+00   0.235064E-01   0.414551E-05  -0.254934E-01
  4448   0.691665E+00   0.234889E-01   0.414377E-05  -0.255435E-01
  4449   0.689984E+00   0.234708E-01   0.414178E-05  -0.255951E-01
  4450   0.688315E+00   0.234523E-01   0.413955E-05  -0.256483E-01
  4451   0.686660E+00   0.234333E-01   0.413706E-05  -0.257030E-01
  4452   0.685017E+00   0.234138E-01   0.413431E-05  -0.257591E-01
  4453   0.683388E+00   0.233937E-01   0.413131E-05  -0.258167E-01
  4454   0.681771E+00   0.233731E-01   0.412806E-05  -0.258754E-01
  4455   0.680167E+00   0.233520E-01   0.412458E-05  -0.259354E-01
  4456   0.678576E+00   0.233303E-01   0.412087E-05  -0.259966E-01
  4457   0.676998E+00   0.233081E-01   0.411693E-05  -0.260589E-01
  4458   0.675431E+00   0.232853E-01   0.411276E-05  -0.261222E-01
  4459   0.673878E+00   0.232619E-01   0.410839E-05  -0.261864E-01
  4460   0.672336E+00   0.232379E-01   0.410380E-05  -0.262516E-01
  4461   0.670808E+00   0.232133E-01   0.409901E-05  -0.263175E-01
  4462   0.669290E+00   0.231881E-01   0.409403E-05  -0.263843E-01
  4463   0.667785E+00   0.231623E-01   0.408885E-05  -0.264516E-01
  4464   0.666291E+00   0.231359E-01   0.408349E-05  -0.265196E-01
  4465   0.664809E+00   0.231088E-01   0.407794E-05  -0.265881E-01
  4466   0.663338E+00   0.230810E-01   0.407222E-05  -0.266571E-01
  4467   0.661880E+00   0.230527E-01   0.406634E-05  -0.267265E-01
  4468   0.660433E+00   0.230237E-01   0.406029E-05  -0.267961E-01
  4469   0.658997E+00   0.229941E-01   0.405409E-05  -0.268662E-01
  4470   0.657573E+00   0.229637E-01   0.404773E-05  -0.269363E-01
  4471   0.656160E+00   0.229327E-01   0.404123E-05  -0.270067E-01
  4472   0.654758E+00   0.229011E-01   0.403459E-05  -0.270771E-01
  4473   0.653368E+00   0.228688E-01   0.402782E-05  -0.271475E-01
  4474   0.651988E+00   0.228357E-01   0.402092E-05  -0.272179E-01
  4475   0.650619E+00   0.228021E-01   0.401390E-05  -0.272881E-01
  4476   0.649260E+00   0.227677E-01   0.400677E-05  -0.273581E-01
  4477   0.647912E+00   0.227327E-01   0.399952E-05  -0.274279E-01
  4478   0.646574E+00   0.226969E-01   0.399217E-05  -0.274974E-01
  4479   0.645246E+00   0.226604E-01   0.398472E-05  -0.275664E-01
  4480   0.643927E+00   0.226232E-01   0.397718E-05  -0.276350E-01
  4481   0.642619E+00   0.225854E-01   0.396956E-05  -0.277032E-01
  4482   0.641320E+00   0.225468E-01   0.396185E-05  -0.277708E-01
  4483   0.640031E+00   0.225075E-01   0.395407E-05  -0.278377E-01
  4484   0.638752E+00   0.224675E-01   0.394622E-05  -0.279040E-01
  4485   0.637482E+00   0.224268E-01   0.393830E-05  -0.279695E-01
  4486   0.636221E+00   0.223854E-01   0.393033E-05  -0.280343E-01
  4487   0.634969E+00   0.223432E-01   0.392231E-05  -0.280982E-01
  4488   0.633726E+00   0.223005E-01   0.391424E-05  -0.281612E-01
  4489   0.632490E+00   0.222569E-01   0.390614E-05  -0.282232E-01
  4490   0.631264E+00   0.222127E-01   0.389800E-05  -0.282842E-01
  4491   0.630046E+00   0.221677E-01   0.388983E-05  -0.283442E-01
  4492   0.628836E+00   0.221220E-01   0.388164E-05  -0.284031E-01
  4493   0.627633E+00   0.220756E-01   0.387343E-05  -0.284607E-01
  4494   0.626438E+00   0.220286E-01   0.386521E-05  -0.285172E-01
  4495   0.625251E+00   0.219808E-01   0.385699E-05  -0.285725E-01
  4496   0.624071E+00   0.219324E-01   0.384877E-05  -0.286264E-01
  4497   0.622900E+00   0.218833E-01   0.384056E-05  -0.286790E-01
  4498   0.621734E+00   0.218335E-01   0.383236E-05  -0.287302E-01
  4499   0.620577E+00   0.217830E-01   0.382417E-05  -0.287800E-01
  4500   0.619426E+00   0.217319E-01   0.381602E-05  -0.288283E-01
  4501   0.618282E+00   0.216802E-01   0.380789E-05  -0.288751E-01
  4502   0.617144E+00   0.216277E-01   0.379980E-05  -0.289203E-01
  4503   0.616013E+00   0.215746E-01   0.379174E-05  -0.289639E-01
  4504   0.614888E+00   0.215209E-01   0.378372E-05  -0.290060E-01
  4505   0.613768E+00   0.214665E-01   0.377573E-05  -0.290463E-01
  4506   0.612654E+00   0.214115E-01   0.376780E-05  -0.290848E-01
  4507   0.611546E+00   0.213558E-01   0.375990E-05  -0.291217E-01
  4508   0.610443E+00   0.212996E-01   0.375206E-05  -0.291567E-01
  4509   0.609345E+00   0.212427E-01   0.374427E-05  -0.291899E-01
  4510   0.608253E+00   0.211853E-01   0.373652E-05  -0.292213E-01
  4511   0.607165E+00   0.211272E-01   0.372884E-05  -0.292507E-01
  4512   0.606082E+00   0.210685E-01   0.372121E-05  -0.292782E-01
  4513   0.605003E+00   0.210093E-01   0.371364E-05  -0.293038E-01
  4514   0.603928E+00   0.209495E-01   0.370613E-05  -0.293274E-01
  4515   0.602857E+00   0.208891E-01   0.369869E-05  -0.293490E-01
  4516   0.601790E+00   0.208282E-01   0.369132E-05  -0.293685E-01
  4517   0.600726E+00   0.207668E-01   0.368402E-05  -0.293860E-01
  4518   0.599666E+00   0.207048E-01   0.367678E-05  -0.294013E-01
  4519   0.598608E+00   0.206422E-01   0.366963E-05  -0.294145E-01
  4520   0.597553E+00   0.205791E-01   0.366255E-05  -0.294255E-01
  4521   0.596501E+00   0.205155E-01   0.365555E-05  -0.294343E-01
  4522   0.595452E+00   0.204514E-01   0.364863E-05  -0.294408E-01
  4523   0.594404E+00   0.203869E-01   0.364180E-05  -0.294452E-01
  4524   0.593359E+00   0.203218E-01   0.363506E-05  -0.294472E-01
  4525   0.592316E+00   0.202563E-01   0.362840E-05  -0.294471E-01
  4526   0.591275E+00   0.201904E-01   0.362184E-05  -0.294446E-01
  4527   0.590235E+00   0.201239E-01   0.361537E-05  -0.294398E-01
  4528   0.589197E+00   0.200571E-01   0.360900E-05  -0.294326E-01
  4529   0.588161E+00   0.199899E-01   0.360273E-05  -0.294232E-01
  4530   0.587126E+00   0.199222E-01   0.359656E-05  -0.294113E-01
  4531   0.586091E+00   0.198541E-01   0.359050E-05  -0.293970E-01
  4532   0.585057E+00   0.197856E-01   0.358454E-05  -0.293804E-01
  4533   0.584024E+00   0.197168E-01   0.357869E-05  -0.293613E-01
  4534   0.582991E+00   0.196475E-01   0.357296E-05  -0.293399E-01
  4535   0.581958E+00   0.195780E-01   0.356734E-05  -0.293161E-01
  4536   0.580926E+00   0.195080E-01   0.356183E-05  -0.292897E-01
  4537   0.579893E+00   0.194378E-01   0.355645E-05  -0.292610E-01
  4538   0.578860E+00   0.193672E-01   0.355119E-05  -0.292299E-01
  4539   0.577828E+00   0.192963E-01   0.354605E-05  -0.291962E-01
  4540   0.576794E+00   0.192251E-01   0.354104E-05  -0.291601E-01
  4541   0.575760E+00   0.191537E-01   0.353615E-05  -0.291216E-01
  4542   0.574725E+00   0.190819E-01   0.353140E-05  -0.290806E-01
  4543   0.573689E+00   0.190099E-01   0.352679E-05  -0.290371E-01
  4544   0.572652E+00   0.189377E-01   0.352231E-05  -0.289913E-01
  4545   0.571613E+00   0.188652E-01   0.351797E-05  -0.289430E-01
  4546   0.570573E+00   0.187924E-01   0.351377E-05  -0.288922E-01
  4547   0.569531E+00   0.187195E-01   0.350971E-05  -0.288390E-01
  4548   0.568488E+00   0.186464E-01   0.350580E-05  -0.287834E-01
  4549   0.567442E+00   0.185731E-01   0.350204E-05  -0.287253E-01
  4550   0.566395E+00   0.184996E-01   0.349844E-05  -0.286648E-01
  4551   0.565345E+00   0.184260E-01   0.349498E-05  -0.286019E-01
  4552   0.564293E+00   0.183522E-01   0.349167E-05  -0.285366E-01
  4553   0.563238E+00   0.182783E-01   0.348851E-05  -0.284690E-01
  4554   0.562182E+00   0.182043E-01   0.348547E-05  -0.283990E-01
  4555   0.561123E+00   0.181302E-01   0.348257E-05  -0.283266E-01
  4556   0.560061E+00   0.180560E-01   0.347978E-05  -0.282519E-01
  4557   0.558996E+00   0.179817E-01   0.347711E-05  -0.281748E-01
  4558   0.557928E+00   0.179074E-01   0.347455E-05  -0.280955E-01
  4559   0.556858E+00   0.178330E-01   0.347209E-05  -0.280139E-01
  4560   0.555784E+00   0.177586E-01   0.346973E-05  -0.279300E-01
  4561   0.554707E+00   0.176841E-01   0.346745E-05  -0.278439E-01
  4562   0.553627E+00   0.176097E-01   0.346525E-05  -0.277555E-01
  4563   0.552543E+00   0.175353E-01   0.346313E-05  -0.276649E-01
  4564   0.551455E+00   0.174609E-01   0.346108E-05  -0.275722E-01
  4565   0.550364E+00   0.173865E-01   0.345909E-05  -0.274773E-01
  4566   0.549268E+00   0.173121E-01   0.345715E-05  -0.273802E-01
  4567   0.548170E+00   0.172378E-01   0.345526E-05  -0.272810E-01
  4568   0.547066E+00   0.171636E-01   0.345342E-05  -0.271796E-01
  4569   0.545958E+00   0.170894E-01   0.345161E-05  -0.270763E-01
  4570   0.544846E+00   0.170153E-01   0.344983E-05  -0.269708E-01
  4571   0.543730E+00   0.169414E-01   0.344807E-05  -0.268634E-01
  4572   0.542609E+00   0.168676E-01   0.344633E-05  -0.267538E-01
  4573   0.541484E+00   0.167939E-01   0.344459E-05  -0.266424E-01
  4574   0.540354E+00   0.167203E-01   0.344286E-05  -0.265290E-01
  4575   0.539219E+00   0.166469E-01   0.344113E-05  -0.264137E-01
  4576   0.538079E+00   0.165737E-01   0.343938E-05  -0.262965E-01
  4577   0.536935E+00   0.165006E-01   0.343762E-05  -0.261774E-01
  4578   0.535785E+00   0.164277E-01   0.343583E-05  -0.260564E-01
  4579   0.534630E+00   0.163550E-01   0.343402E-05  -0.259336E-01
  4580   0.533469E+00   0.162827E-01   0.343216E-05  -0.258090E-01
  4581   0.532304E+00   0.162104E-01   0.343027E-05  -0.256827E-01
  4582   0.531132E+00   0.161384E-01   0.342832E-05  -0.255546E-01
  4583   0.529955E+00   0.160666E-01   0.342632E-05  -0.254248E-01
  4584   0.528772E+00   0.159951E-01   0.342425E-05  -0.252933E-01
  4585   0.527583E+00   0.159239E-01   0.342211E-05  -0.251601E-01
  4586   0.526389E+00   0.158529E-01   0.341990E-05  -0.250254E-01
  4587   0.525190E+00   0.157822E-01   0.341760E-05  -0.248891E-01
  4588   0.523986E+00   0.157119E-01   0.341521E-05  -0.247514E-01
  4589   0.522776E+00   0.156418E-01   0.341273E-05  -0.246121E-01
  4590   0.521560E+00   0.155721E-01   0.341015E-05  -0.244714E-01
  4591   0.520340E+00   0.155027E-01   0.340745E-05  -0.243293E-01
  4592   0.519114E+00   0.154336E-01   0.340464E-05  -0.241859E-01
  4593   0.517883E+00   0.153649E-01   0.340171E-05  -0.240410E-01
  4594   0.516646E+00   0.152966E-01   0.339865E-05  -0.238949E-01
  4595   0.515403E+00   0.152286E-01   0.339545E-05  -0.237476E-01
  4596   0.514155E+00   0.151610E-01   0.339211E-05  -0.235990E-01
  4597   0.512901E+00   0.150938E-01   0.338862E-05  -0.234492E-01
  4598   0.511641E+00   0.150269E-01   0.338498E-05  -0.232983E-01
  4599   0.510377E+00   0.149606E-01   0.338117E-05  -0.231463E-01
  4600   0.509106E+00   0.148946E-01   0.337720E-05  -0.229932E-01
  4601   0.507829E+00   0.148289E-01   0.337305E-05  -0.228390E-01
  4602   0.506547E+00   0.147638E-01   0.336873E-05  -0.226839E-01
  4603   0.505261E+00   0.146991E-01   0.336424E-05  -0.225278E-01
  4604   0.503967E+00   0.146348E-01   0.335960E-05  -0.223709E-01
  4605   0.502669E+00   0.145711E-01   0.335479E-05  -0.222131E-01
  4606   0.501365E+00   0.145077E-01   0.334984E-05  -0.220545E-01
  4607   0.500056E+00   0.144448E-01   0.334473E-05  -0.218950E-01
  4608   0.498741E+00   0.143823E-01   0.333949E-05  -0.217349E-01
  4609   0.497420E+00   0.143205E-01   0.333410E-05  -0.215741E-01
  4610   0.496094E+00   0.142590E-01   0.332858E-05  -0.214126E-01
  4611   0.494763E+00   0.141980E-01   0.332293E-05  -0.212506E-01
  4612   0.493427E+00   0.141376E-01   0.331716E-05  -0.210879E-01
  4613   0.492084E+00   0.140776E-01   0.331126E-05  -0.209247E-01
  4614   0.490737E+00   0.140182E-01   0.330525E-05  -0.207611E-01
  4615   0.489385E+00   0.139592E-01   0.329913E-05  -0.205971E-01
  4616   0.488029E+00   0.139009E-01   0.329290E-05  -0.204326E-01
  4617   0.486666E+00   0.138430E-01   0.328656E-05  -0.202679E-01
  4618   0.485300E+00   0.137857E-01   0.328014E-05  -0.201029E-01
  4619   0.483928E+00   0.137289E-01   0.327361E-05  -0.199376E-01
  4620   0.482552E+00   0.136727E-01   0.326700E-05  -0.197721E-01
  4621   0.481171E+00   0.136170E-01   0.326030E-05  -0.196064E-01
  4622   0.479785E+00   0.135618E-01   0.325353E-05  -0.194406E-01
  4623   0.478395E+00   0.135073E-01   0.324668E-05  -0.192748E-01
  4624   0.476999E+00   0.134533E-01   0.323976E-05  -0.191088E-01
  4625   0.475598E+00   0.133998E-01   0.323277E-05  -0.189430E-01
  4626   0.474194E+00   0.133469E-01   0.322572E-05  -0.187771E-01
  4627   0.472785E+00   0.132946E-01   0.321862E-05  -0.186113E-01
  4628   0.471371E+00   0.132429E-01   0.321146E-05  -0.184456E-01
  4629   0.469952E+00   0.131917E-01   0.320425E-05  -0.182801E-01
  4630   0.468530E+00   0.131411E-01   0.319701E-05  -0.181149E-01
  4631   0.467103E+00   0.130911E-01   0.318972E-05  -0.179498E-01
  4632   0.465672E+00   0.130417E-01   0.318240E-05  -0.177850E-01
  4633   0.464237E+00   0.129928E-01   0.317505E-05  -0.176205E-01
  4634   0.462797E+00   0.129445E-01   0.316767E-05  -0.174564E-01
  4635   0.461354E+00   0.128969E-01   0.316027E-05  -0.172927E-01
  4636   0.459906E+00   0.128499E-01   0.315286E-05  -0.171295E-01
  4637   0.458456E+00   0.128033E-01   0.314544E-05  -0.169666E-01
  4638   0.457000E+00   0.127574E-01   0.313801E-05  -0.168044E-01
  4639   0.455542E+00   0.127121E-01   0.313058E-05  -0.166426E-01
  4640   0.454080E+00   0.126674E-01   0.312315E-05  -0.164815E-01
  4641   0.452614E+00   0.126233E-01   0.311573E-05  -0.163209E-01
  4642   0.451145E+00   0.125798E-01   0.310831E-05  -0.161610E-01
  4643   0.449673E+00   0.125368E-01   0.310092E-05  -0.160018E-01
  4644   0.448199E+00   0.124945E-01   0.309354E-05  -0.158434E-01
  4645   0.446722E+00   0.124527E-01   0.308619E-05  -0.156856E-01
  4646   0.445242E+00   0.124115E-01   0.307887E-05  -0.155287E-01
  4647   0.443759E+00   0.123709E-01   0.307159E-05  -0.153726E-01
  4648   0.442273E+00   0.123309E-01   0.306434E-05  -0.152174E-01
  4649   0.440786E+00   0.122915E-01   0.305714E-05  -0.150631E-01
  4650   0.439296E+00   0.122527E-01   0.304998E-05  -0.149097E-01
  4651   0.437805E+00   0.122144E-01   0.304288E-05  -0.147574E-01
  4652   0.436311E+00   0.121768E-01   0.303582E-05  -0.146059E-01
  4653   0.434815E+00   0.121397E-01   0.302883E-05  -0.144556E-01
  4654   0.433317E+00   0.121032E-01   0.302188E-05  -0.143062E-01
  4655   0.431818E+00   0.120672E-01   0.301499E-05  -0.141580E-01
  4656   0.430317E+00   0.120319E-01   0.300814E-05  -0.140109E-01
  4657   0.428815E+00   0.119971E-01   0.300136E-05  -0.138649E-01
  4658   0.427312E+00   0.119628E-01   0.299462E-05  -0.137201E-01
  4659   0.425807E+00   0.119292E-01   0.298794E-05  -0.135766E-01
  4660   0.424302E+00   0.118961E-01   0.298131E-05  -0.134342E-01
  4661   0.422795E+00   0.118635E-01   0.297473E-05  -0.132932E-01
  4662   0.421288E+00   0.118315E-01   0.296821E-05  -0.131534E-01
  4663   0.419781E+00   0.118000E-01   0.296174E-05  -0.130148E-01
  4664   0.418273E+00   0.117691E-01   0.295532E-05  -0.128777E-01
  4665   0.416764E+00   0.117387E-01   0.294896E-05  -0.127420E-01
  4666   0.415256E+00   0.117089E-01   0.294265E-05  -0.126077E-01
  4667   0.413747E+00   0.116796E-01   0.293640E-05  -0.124748E-01
  4668   0.412238E+00   0.116508E-01   0.293019E-05  -0.123433E-01
  4669   0.410730E+00   0.116225E-01   0.292405E-05  -0.122133E-01
  4670   0.409222E+00   0.115947E-01   0.291795E-05  -0.120848E-01
  4671   0.407714E+00   0.115675E-01   0.291191E-05  -0.119579E-01
  4672   0.406208E+00   0.115408E-01   0.290592E-05  -0.118324E-01
  4673   0.404702E+00   0.115145E-01   0.289999E-05  -0.117085E-01
  4674   0.403198E+00   0.114887E-01   0.289411E-05  -0.115862E-01
  4675   0.401694E+00   0.114635E-01   0.288829E-05  -0.114656E-01
  4676   0.400192E+00   0.114387E-01   0.288252E-05  -0.113465E-01
  4677   0.398692E+00   0.114144E-01   0.287680E-05  -0.112291E-01
  4678   0.397192E+00   0.113906E-01   0.287114E-05  -0.111133E-01
  4679   0.395694E+00   0.113672E-01   0.286554E-05  -0.109993E-01
  4680   0.394198E+00   0.113443E-01   0.285998E-05  -0.108868E-01
