#    L    TT             EE             BB             TE          
  5257   0.513655E-02   0.167750E-05   0.134002E-05   0.119419E-04
  5258   0.513968E-02   0.167582E-05   0.133805E-05   0.119218E-04
  5259   0.514281E-02   0.167414E-05   0.133609E-05   0.119016E-04
  5260   0.514594E-02   0.167246E-05   0.133413E-05   0.118814E-04
  5261   0.514907E-02   0.167078E-05   0.133218E-05   0.118611E-04
  5262   0.515221E-02   0.166910E-05   0.133024E-05   0.118408E-04
  5263   0.515534E-02   0.166741E-05   0.132830E-05   0.118205E-04
  5264   0.515847E-02   0.166573E-05   0.132637E-05   0.118002E-04
  5265   0.516161E-02   0.166404E-05   0.132445E-05   0.117799E-04
  5266   0.516474E-02   0.166235E-05   0.132253E-05   0.117595E-04
  5267   0.516788E-02   0.166065E-05   0.132062E-05   0.117391E-04
  5268   0.517102E-02   0.165896E-05   0.131871E-05   0.117187E-04
  5269   0.517416E-02   0.165726E-05   0.131681E-05   0.116983E-04
  5270   0.517730E-02   0.165557E-05   0.131492E-05   0.116778E-04
  5271   0.518045E-02   0.165387E-05   0.131303E-05   0.116573E-04
  5272   0.518359E-02   0.165216E-05   0.131115E-05   0.116368E-04
  5273   0.518674E-02   0.165046E-05   0.130927E-05   0.116163E-04
  5274   0.518988E-02   0.164876E-05   0.130740E-05   0.115957E-04
  5275   0.519303E-02   0.164705E-05   0.130554E-05   0.115752E-04
  5276   0.519618E-02   0.164534E-05   0.130368E-05   0.115546E-04
  5277   0.519934E-02   0.164363E-05   0.130183E-05   0.115340E-04
  5278   0.520249E-02   0.164192E-05   0.129998E-05   0.115134E-04
  5279   0.520565E-02   0.164020E-05   0.129814E-05   0.114927E-04
  5280   0.520881E-02   0.163849E-05   0.129631E-05   0.114720E-04
  5281   0.521197E-02   0.163677E-05   0.129448E-05   0.114514E-04
  5282   0.521513E-02   0.163505E-05   0.129266E-05   0.114307E-04
  5283   0.521830E-02   0.163333E-05   0.129085E-05   0.114099E-04
  5284   0.522147E-02   0.163160E-05   0.128904E-05   0.113892E-04
  5285   0.522464E-02   0.162988E-05   0.128724E-05   0.113684E-04
  5286   0.522781E-02   0.162815E-05   0.128544E-05   0.113477E-04
  5287   0.523098E-02   0.162642E-05   0.128365E-05   0.113269E-04
  5288   0.523416E-02   0.162469E-05   0.128187E-05   0.113061E-04
  5289   0.523734E-02   0.162296E-05   0.128009E-05   0.112852E-04
  5290   0.524052E-02   0.162122E-05   0.127832E-05   0.112644E-04
  5291   0.524371E-02   0.161948E-05   0.127656E-05   0.112436E-04
  5292   0.524690E-02   0.161774E-05   0.127480E-05   0.112227E-04
  5293   0.525009E-02   0.161600E-05   0.127305E-05   0.112018E-04
  5294   0.525329E-02   0.161426E-05   0.127130E-05   0.111809E-04
  5295   0.525648E-02   0.161251E-05   0.126956E-05   0.111600E-04
  5296   0.525969E-02   0.161077E-05   0.126782E-05   0.111390E-04
  5297   0.526289E-02   0.160902E-05   0.126610E-05   0.111181E-04
  5298   0.526610E-02   0.160727E-05   0.126438E-05   0.110971E-04
  5299   0.526931E-02   0.160551E-05   0.126266E-05   0.110762E-04
  5300   0.527252E-02   0.160376E-05   0.126095E-05   0.110552E-04
  5301   0.527574E-02   0.160200E-05   0.125925E-05   0.110342E-04
  5302   0.527896E-02   0.160024E-05   0.125755E-05   0.110132E-04
  5303   0.528219E-02   0.159848E-05   0.125586E-05   0.109922E-04
  5304   0.528542E-02   0.159671E-05   0.125418E-05   0.109711E-04
  5305   0.528865E-02   0.159495E-05   0.125250E-05   0.109501E-04
  5306   0.529189E-02   0.159318E-05   0.125083E-05   0.109290E-04
  5307   0.529513E-02   0.159141E-05   0.124916E-05   0.109080E-04
  5308   0.529837E-02   0.158963E-05   0.124750E-05   0.108869E-04
  5309   0.530162E-02   0.158786E-05   0.124585E-05   0.108658E-04
  5310   0.530487E-02   0.158608E-05   0.124420E-05   0.108447E-04
  5311   0.530813E-02   0.158430E-05   0.124256E-05   0.108236E-04
  5312   0.531139E-02   0.158252E-05   0.124093E-05   0.108025E-04
  5313   0.531465E-02   0.158074E-05   0.123930E-05   0.107814E-04
  5314   0.531792E-02   0.157895E-05   0.123768E-05   0.107602E-04
  5315   0.532120E-02   0.157716E-05   0.123606E-05   0.107391E-04
  5316   0.532448E-02   0.157537E-05   0.123445E-05   0.107179E-04
  5317   0.532776E-02   0.157358E-05   0.123285E-05   0.106968E-04
  5318   0.533105E-02   0.157179E-05   0.123125E-05   0.106756E-04
  5319   0.533434E-02   0.156999E-05   0.122966E-05   0.106544E-04
  5320   0.533764E-02   0.156819E-05   0.122808E-05   0.106333E-04
  5321   0.534094E-02   0.156639E-05   0.122650E-05   0.106121E-04
  5322   0.534425E-02   0.156459E-05   0.122493E-05   0.105909E-04
  5323   0.534756E-02   0.156278E-05   0.122336E-05   0.105697E-04
  5324   0.535088E-02   0.156097E-05   0.122180E-05   0.105485E-04
  5325   0.535420E-02   0.155916E-05   0.122025E-05   0.105273E-04
  5326   0.535753E-02   0.155735E-05   0.121871E-05   0.105061E-04
  5327   0.536086E-02   0.155553E-05   0.121717E-05   0.104849E-04
  5328   0.536420E-02   0.155371E-05   0.121563E-05   0.104636E-04
  5329   0.536754E-02   0.155189E-05   0.121410E-05   0.104424E-04
  5330   0.537089E-02   0.155007E-05   0.121258E-05   0.104212E-04
  5331   0.537424E-02   0.154825E-05   0.121107E-05   0.104000E-04
  5332   0.537760E-02   0.154642E-05   0.120956E-05   0.103787E-04
  5333   0.538097E-02   0.154459E-05   0.120806E-05   0.103575E-04
  5334   0.538434E-02   0.154276E-05   0.120656E-05   0.103363E-04
  5335   0.538772E-02   0.154092E-05   0.120507E-05   0.103150E-04
  5336   0.539110E-02   0.153909E-05   0.120359E-05   0.102938E-04
  5337   0.539449E-02   0.153725E-05   0.120211E-05   0.102725E-04
  5338   0.539789E-02   0.153541E-05   0.120064E-05   0.102513E-04
  5339   0.540129E-02   0.153356E-05   0.119918E-05   0.102300E-04
  5340   0.540470E-02   0.153171E-05   0.119772E-05   0.102088E-04
  5341   0.540811E-02   0.152987E-05   0.119627E-05   0.101875E-04
  5342   0.541153E-02   0.152801E-05   0.119482E-05   0.101663E-04
  5343   0.541496E-02   0.152616E-05   0.119338E-05   0.101450E-04
  5344   0.541839E-02   0.152430E-05   0.119195E-05   0.101238E-04
  5345   0.542183E-02   0.152244E-05   0.119052E-05   0.101026E-04
  5346   0.542528E-02   0.152058E-05   0.118910E-05   0.100813E-04
  5347   0.542873E-02   0.151872E-05   0.118769E-05   0.100601E-04
  5348   0.543219E-02   0.151685E-05   0.118628E-05   0.100388E-04
  5349   0.543566E-02   0.151498E-05   0.118488E-05   0.100176E-04
  5350   0.543913E-02   0.151311E-05   0.118349E-05   0.999636E-05
  5351   0.544261E-02   0.151124E-05   0.118210E-05   0.997513E-05
  5352   0.544610E-02   0.150936E-05   0.118072E-05   0.995390E-05
  5353   0.544959E-02   0.150748E-05   0.117934E-05   0.993267E-05
  5354   0.545309E-02   0.150560E-05   0.117798E-05   0.991145E-05
  5355   0.545660E-02   0.150371E-05   0.117661E-05   0.989024E-05
  5356   0.546011E-02   0.150183E-05   0.117526E-05   0.986902E-05
  5357   0.546364E-02   0.149994E-05   0.117391E-05   0.984782E-05
  5358   0.546717E-02   0.149804E-05   0.117256E-05   0.982661E-05
  5359   0.547071E-02   0.149615E-05   0.117123E-05   0.980542E-05
  5360   0.547425E-02   0.149425E-05   0.116990E-05   0.978423E-05
  5361   0.547780E-02   0.149235E-05   0.116857E-05   0.976304E-05
  5362   0.548137E-02   0.149045E-05   0.116726E-05   0.974186E-05
  5363   0.548493E-02   0.148854E-05   0.116595E-05   0.972069E-05
  5364   0.548851E-02   0.148663E-05   0.116464E-05   0.969952E-05
  5365   0.549209E-02   0.148472E-05   0.116334E-05   0.967837E-05
  5366   0.549569E-02   0.148281E-05   0.116205E-05   0.965722E-05
  5367   0.549929E-02   0.148089E-05   0.116076E-05   0.963607E-05
  5368   0.550289E-02   0.147897E-05   0.115949E-05   0.961494E-05
  5369   0.550651E-02   0.147705E-05   0.115821E-05   0.959381E-05
  5370   0.551014E-02   0.147512E-05   0.115695E-05   0.957270E-05
  5371   0.551377E-02   0.147320E-05   0.115569E-05   0.955159E-05
  5372   0.551741E-02   0.147127E-05   0.115443E-05   0.953049E-05
  5373   0.552106E-02   0.146933E-05   0.115319E-05   0.950940E-05
  5374   0.552472E-02   0.146740E-05   0.115195E-05   0.948832E-05
  5375   0.552838E-02   0.146546E-05   0.115071E-05   0.946726E-05
  5376   0.553206E-02   0.146352E-05   0.114949E-05   0.944620E-05
  5377   0.553574E-02   0.146157E-05   0.114826E-05   0.942515E-05
  5378   0.553944E-02   0.145962E-05   0.114705E-05   0.940412E-05
  5379   0.554314E-02   0.145767E-05   0.114584E-05   0.938309E-05
  5380   0.554685E-02   0.145572E-05   0.114464E-05   0.936208E-05
  5381   0.555057E-02   0.145377E-05   0.114345E-05   0.934108E-05
  5382   0.555430E-02   0.145181E-05   0.114226E-05   0.932010E-05
  5383   0.555803E-02   0.144985E-05   0.114108E-05   0.929912E-05
  5384   0.556178E-02   0.144788E-05   0.113990E-05   0.927816E-05
  5385   0.556554E-02   0.144591E-05   0.113873E-05   0.925722E-05
  5386   0.556930E-02   0.144394E-05   0.113757E-05   0.923628E-05
  5387   0.557308E-02   0.144197E-05   0.113641E-05   0.921536E-05
  5388   0.557686E-02   0.143999E-05   0.113526E-05   0.919446E-05
  5389   0.558066E-02   0.143802E-05   0.113412E-05   0.917357E-05
  5390   0.558446E-02   0.143603E-05   0.113298E-05   0.915270E-05
  5391   0.558827E-02   0.143405E-05   0.113185E-05   0.913184E-05
  5392   0.559210E-02   0.143206E-05   0.113073E-05   0.911099E-05
  5393   0.559593E-02   0.143007E-05   0.112961E-05   0.909017E-05
  5394   0.559977E-02   0.142808E-05   0.112850E-05   0.906936E-05
  5395   0.560362E-02   0.142608E-05   0.112740E-05   0.904856E-05
  5396   0.560749E-02   0.142408E-05   0.112630E-05   0.902778E-05
  5397   0.561136E-02   0.142208E-05   0.112521E-05   0.900702E-05
  5398   0.561524E-02   0.142007E-05   0.112412E-05   0.898628E-05
  5399   0.561913E-02   0.141806E-05   0.112305E-05   0.896556E-05
  5400   0.562304E-02   0.141605E-05   0.112197E-05   0.894485E-05
  5401   0.562695E-02   0.141403E-05   0.112091E-05   0.892416E-05
  5402   0.563088E-02   0.141202E-05   0.111985E-05   0.890349E-05
  5403   0.563481E-02   0.141000E-05   0.111880E-05   0.888284E-05
  5404   0.563875E-02   0.140797E-05   0.111775E-05   0.886221E-05
  5405   0.564271E-02   0.140595E-05   0.111671E-05   0.884160E-05
  5406   0.564667E-02   0.140392E-05   0.111568E-05   0.882100E-05
  5407   0.565065E-02   0.140188E-05   0.111465E-05   0.880043E-05
  5408   0.565463E-02   0.139985E-05   0.111363E-05   0.877987E-05
  5409   0.565863E-02   0.139781E-05   0.111262E-05   0.875934E-05
  5410   0.566264E-02   0.139577E-05   0.111161E-05   0.873882E-05
  5411   0.566665E-02   0.139372E-05   0.111061E-05   0.871832E-05
  5412   0.567068E-02   0.139168E-05   0.110962E-05   0.869785E-05
  5413   0.567471E-02   0.138963E-05   0.110863E-05   0.867739E-05
  5414   0.567876E-02   0.138758E-05   0.110765E-05   0.865695E-05
  5415   0.568282E-02   0.138552E-05   0.110667E-05   0.863653E-05
  5416   0.568688E-02   0.138347E-05   0.110570E-05   0.861614E-05
  5417   0.569096E-02   0.138141E-05   0.110473E-05   0.859576E-05
  5418   0.569505E-02   0.137934E-05   0.110377E-05   0.857541E-05
  5419   0.569914E-02   0.137728E-05   0.110282E-05   0.855507E-05
  5420   0.570325E-02   0.137521E-05   0.110188E-05   0.853476E-05
  5421   0.570736E-02   0.137314E-05   0.110093E-05   0.851446E-05
  5422   0.571149E-02   0.137107E-05   0.110000E-05   0.849419E-05
  5423   0.571563E-02   0.136899E-05   0.109907E-05   0.847394E-05
  5424   0.571977E-02   0.136692E-05   0.109815E-05   0.845371E-05
  5425   0.572393E-02   0.136484E-05   0.109723E-05   0.843350E-05
  5426   0.572809E-02   0.136276E-05   0.109632E-05   0.841331E-05
  5427   0.573227E-02   0.136067E-05   0.109541E-05   0.839314E-05
  5428   0.573646E-02   0.135859E-05   0.109451E-05   0.837300E-05
  5429   0.574065E-02   0.135650E-05   0.109362E-05   0.835288E-05
  5430   0.574486E-02   0.135441E-05   0.109273E-05   0.833277E-05
  5431   0.574907E-02   0.135232E-05   0.109184E-05   0.831270E-05
  5432   0.575329E-02   0.135022E-05   0.109096E-05   0.829264E-05
  5433   0.575753E-02   0.134812E-05   0.109009E-05   0.827260E-05
  5434   0.576177E-02   0.134602E-05   0.108923E-05   0.825259E-05
  5435   0.576603E-02   0.134392E-05   0.108836E-05   0.823260E-05
  5436   0.577029E-02   0.134182E-05   0.108751E-05   0.821263E-05
  5437   0.577456E-02   0.133971E-05   0.108666E-05   0.819269E-05
  5438   0.577884E-02   0.133761E-05   0.108581E-05   0.817277E-05
  5439   0.578314E-02   0.133550E-05   0.108497E-05   0.815287E-05
  5440   0.578744E-02   0.133339E-05   0.108414E-05   0.813299E-05
  5441   0.579175E-02   0.133128E-05   0.108331E-05   0.811314E-05
  5442   0.579607E-02   0.132916E-05   0.108248E-05   0.809331E-05
  5443   0.580040E-02   0.132704E-05   0.108166E-05   0.807350E-05
  5444   0.580474E-02   0.132493E-05   0.108085E-05   0.805372E-05
  5445   0.580909E-02   0.132281E-05   0.108004E-05   0.803396E-05
  5446   0.581345E-02   0.132068E-05   0.107924E-05   0.801423E-05
  5447   0.581781E-02   0.131856E-05   0.107844E-05   0.799452E-05
  5448   0.582219E-02   0.131644E-05   0.107764E-05   0.797483E-05
  5449   0.582658E-02   0.131431E-05   0.107685E-05   0.795517E-05
  5450   0.583097E-02   0.131218E-05   0.107607E-05   0.793553E-05
  5451   0.583538E-02   0.131005E-05   0.107529E-05   0.791591E-05
  5452   0.583979E-02   0.130792E-05   0.107452E-05   0.789632E-05
  5453   0.584422E-02   0.130579E-05   0.107375E-05   0.787676E-05
  5454   0.584865E-02   0.130365E-05   0.107298E-05   0.785721E-05
  5455   0.585309E-02   0.130152E-05   0.107223E-05   0.783770E-05
  5456   0.585755E-02   0.129938E-05   0.107147E-05   0.781821E-05
  5457   0.586201E-02   0.129724E-05   0.107072E-05   0.779874E-05
  5458   0.586648E-02   0.129510E-05   0.106998E-05   0.777930E-05
  5459   0.587096E-02   0.129296E-05   0.106924E-05   0.775988E-05
  5460   0.587544E-02   0.129082E-05   0.106850E-05   0.774049E-05
  5461   0.587994E-02   0.128867E-05   0.106777E-05   0.772113E-05
  5462   0.588445E-02   0.128653E-05   0.106704E-05   0.770179E-05
  5463   0.588897E-02   0.128438E-05   0.106632E-05   0.768247E-05
  5464   0.589349E-02   0.128223E-05   0.106560E-05   0.766318E-05
  5465   0.589802E-02   0.128008E-05   0.106489E-05   0.764392E-05
  5466   0.590257E-02   0.127793E-05   0.106418E-05   0.762469E-05
  5467   0.590712E-02   0.127578E-05   0.106348E-05   0.760548E-05
  5468   0.591168E-02   0.127363E-05   0.106278E-05   0.758629E-05
  5469   0.591625E-02   0.127148E-05   0.106208E-05   0.756713E-05
  5470   0.592083E-02   0.126932E-05   0.106139E-05   0.754800E-05
  5471   0.592542E-02   0.126717E-05   0.106070E-05   0.752890E-05
  5472   0.593002E-02   0.126501E-05   0.106002E-05   0.750982E-05
  5473   0.593462E-02   0.126285E-05   0.105934E-05   0.749077E-05
  5474   0.593924E-02   0.126069E-05   0.105867E-05   0.747175E-05
  5475   0.594386E-02   0.125854E-05   0.105800E-05   0.745275E-05
  5476   0.594849E-02   0.125638E-05   0.105733E-05   0.743378E-05
  5477   0.595313E-02   0.125422E-05   0.105667E-05   0.741484E-05
  5478   0.595778E-02   0.125205E-05   0.105601E-05   0.739593E-05
  5479   0.596244E-02   0.124989E-05   0.105536E-05   0.737704E-05
  5480   0.596711E-02   0.124773E-05   0.105471E-05   0.735818E-05
  5481   0.597179E-02   0.124557E-05   0.105406E-05   0.733935E-05
  5482   0.597647E-02   0.124340E-05   0.105342E-05   0.732054E-05
  5483   0.598117E-02   0.124124E-05   0.105279E-05   0.730177E-05
  5484   0.598587E-02   0.123907E-05   0.105215E-05   0.728302E-05
  5485   0.599058E-02   0.123690E-05   0.105152E-05   0.726430E-05
  5486   0.599530E-02   0.123474E-05   0.105090E-05   0.724561E-05
  5487   0.600003E-02   0.123257E-05   0.105027E-05   0.722695E-05
  5488   0.600476E-02   0.123040E-05   0.104965E-05   0.720832E-05
  5489   0.600951E-02   0.122823E-05   0.104904E-05   0.718971E-05
  5490   0.601426E-02   0.122607E-05   0.104843E-05   0.717114E-05
  5491   0.601903E-02   0.122390E-05   0.104782E-05   0.715259E-05
  5492   0.602380E-02   0.122173E-05   0.104722E-05   0.713407E-05
  5493   0.602858E-02   0.121956E-05   0.104662E-05   0.711558E-05
  5494   0.603337E-02   0.121739E-05   0.104602E-05   0.709712E-05
  5495   0.603816E-02   0.121522E-05   0.104543E-05   0.707869E-05
  5496   0.604297E-02   0.121305E-05   0.104484E-05   0.706029E-05
  5497   0.604778E-02   0.121088E-05   0.104425E-05   0.704192E-05
  5498   0.605260E-02   0.120871E-05   0.104367E-05   0.702358E-05
  5499   0.605743E-02   0.120653E-05   0.104309E-05   0.700527E-05
  5500   0.606227E-02   0.120436E-05   0.104251E-05   0.698699E-05
  5501   0.606712E-02   0.120219E-05   0.104194E-05   0.696874E-05
  5502   0.607197E-02   0.120002E-05   0.104137E-05   0.695052E-05
  5503   0.607684E-02   0.119785E-05   0.104080E-05   0.693233E-05
  5504   0.608171E-02   0.119568E-05   0.104024E-05   0.691417E-05
  5505   0.608659E-02   0.119351E-05   0.103968E-05   0.689604E-05
  5506   0.609148E-02   0.119133E-05   0.103912E-05   0.687794E-05
  5507   0.609638E-02   0.118916E-05   0.103857E-05   0.685987E-05
  5508   0.610128E-02   0.118699E-05   0.103802E-05   0.684183E-05
  5509   0.610619E-02   0.118482E-05   0.103747E-05   0.682383E-05
  5510   0.611111E-02   0.118265E-05   0.103693E-05   0.680585E-05
  5511   0.611604E-02   0.118048E-05   0.103639E-05   0.678791E-05
  5512   0.612098E-02   0.117831E-05   0.103585E-05   0.677000E-05
  5513   0.612593E-02   0.117614E-05   0.103531E-05   0.675212E-05
  5514   0.613088E-02   0.117397E-05   0.103478E-05   0.673427E-05
  5515   0.613584E-02   0.117180E-05   0.103425E-05   0.671645E-05
  5516   0.614081E-02   0.116963E-05   0.103373E-05   0.669867E-05
  5517   0.614579E-02   0.116746E-05   0.103320E-05   0.668091E-05
  5518   0.615078E-02   0.116529E-05   0.103268E-05   0.666319E-05
  5519   0.615577E-02   0.116312E-05   0.103216E-05   0.664550E-05
  5520   0.616077E-02   0.116095E-05   0.103165E-05   0.662785E-05
  5521   0.616578E-02   0.115879E-05   0.103113E-05   0.661022E-05
  5522   0.617080E-02   0.115662E-05   0.103062E-05   0.659263E-05
  5523   0.617582E-02   0.115445E-05   0.103012E-05   0.657507E-05
  5524   0.618086E-02   0.115229E-05   0.102961E-05   0.655755E-05
  5525   0.618590E-02   0.115012E-05   0.102911E-05   0.654005E-05
  5526   0.619095E-02   0.114796E-05   0.102861E-05   0.652259E-05
  5527   0.619600E-02   0.114579E-05   0.102811E-05   0.650517E-05
  5528   0.620107E-02   0.114363E-05   0.102762E-05   0.648777E-05
  5529   0.620614E-02   0.114147E-05   0.102713E-05   0.647041E-05
  5530   0.621122E-02   0.113931E-05   0.102664E-05   0.645309E-05
  5531   0.621631E-02   0.113714E-05   0.102615E-05   0.643579E-05
  5532   0.622141E-02   0.113498E-05   0.102566E-05   0.641853E-05
  5533   0.622651E-02   0.113283E-05   0.102518E-05   0.640131E-05
  5534   0.623162E-02   0.113067E-05   0.102470E-05   0.638412E-05
  5535   0.623674E-02   0.112851E-05   0.102422E-05   0.636696E-05
  5536   0.624186E-02   0.112635E-05   0.102375E-05   0.634984E-05
  5537   0.624700E-02   0.112420E-05   0.102327E-05   0.633275E-05
  5538   0.625214E-02   0.112204E-05   0.102280E-05   0.631569E-05
  5539   0.625729E-02   0.111989E-05   0.102233E-05   0.629867E-05
  5540   0.626245E-02   0.111774E-05   0.102186E-05   0.628169E-05
  5541   0.626761E-02   0.111558E-05   0.102140E-05   0.626474E-05
  5542   0.627278E-02   0.111343E-05   0.102093E-05   0.624782E-05
  5543   0.627796E-02   0.111128E-05   0.102047E-05   0.623094E-05
  5544   0.628315E-02   0.110914E-05   0.102001E-05   0.621409E-05
  5545   0.628834E-02   0.110699E-05   0.101955E-05   0.619728E-05
  5546   0.629354E-02   0.110484E-05   0.101910E-05   0.618051E-05
  5547   0.629875E-02   0.110270E-05   0.101864E-05   0.616377E-05
  5548   0.630397E-02   0.110055E-05   0.101819E-05   0.614706E-05
  5549   0.630919E-02   0.109841E-05   0.101774E-05   0.613040E-05
  5550   0.631442E-02   0.109627E-05   0.101729E-05   0.611376E-05
  5551   0.631966E-02   0.109413E-05   0.101685E-05   0.609717E-05
  5552   0.632491E-02   0.109199E-05   0.101640E-05   0.608061E-05
  5553   0.633016E-02   0.108986E-05   0.101596E-05   0.606408E-05
  5554   0.633542E-02   0.108772E-05   0.101552E-05   0.604759E-05
  5555   0.634069E-02   0.108559E-05   0.101508E-05   0.603114E-05
  5556   0.634596E-02   0.108346E-05   0.101464E-05   0.601473E-05
  5557   0.635125E-02   0.108133E-05   0.101420E-05   0.599835E-05
  5558   0.635654E-02   0.107920E-05   0.101377E-05   0.598201E-05
  5559   0.636183E-02   0.107707E-05   0.101333E-05   0.596570E-05
  5560   0.636714E-02   0.107494E-05   0.101290E-05   0.594943E-05
  5561   0.637245E-02   0.107282E-05   0.101247E-05   0.593320E-05
  5562   0.637776E-02   0.107070E-05   0.101204E-05   0.591701E-05
  5563   0.638309E-02   0.106858E-05   0.101161E-05   0.590085E-05
  5564   0.638842E-02   0.106646E-05   0.101118E-05   0.588474E-05
  5565   0.639376E-02   0.106434E-05   0.101076E-05   0.586865E-05
  5566   0.639911E-02   0.106222E-05   0.101033E-05   0.585261E-05
  5567   0.640446E-02   0.106011E-05   0.100991E-05   0.583660E-05
  5568   0.640982E-02   0.105800E-05   0.100949E-05   0.582064E-05
  5569   0.641519E-02   0.105589E-05   0.100906E-05   0.580471E-05
  5570   0.642056E-02   0.105378E-05   0.100864E-05   0.578882E-05
  5571   0.642594E-02   0.105167E-05   0.100823E-05   0.577296E-05
  5572   0.643133E-02   0.104957E-05   0.100781E-05   0.575715E-05
  5573   0.643673E-02   0.104747E-05   0.100739E-05   0.574137E-05
  5574   0.644213E-02   0.104537E-05   0.100698E-05   0.572563E-05
  5575   0.644754E-02   0.104327E-05   0.100656E-05   0.570993E-05
  5576   0.645295E-02   0.104117E-05   0.100615E-05   0.569427E-05
  5577   0.645837E-02   0.103908E-05   0.100573E-05   0.567865E-05
  5578   0.646380E-02   0.103699E-05   0.100532E-05   0.566307E-05
  5579   0.646924E-02   0.103490E-05   0.100491E-05   0.564753E-05
  5580   0.647468E-02   0.103281E-05   0.100450E-05   0.563202E-05
  5581   0.648013E-02   0.103073E-05   0.100409E-05   0.561656E-05
  5582   0.648559E-02   0.102864E-05   0.100368E-05   0.560113E-05
  5583   0.649105E-02   0.102656E-05   0.100327E-05   0.558575E-05
  5584   0.649652E-02   0.102449E-05   0.100287E-05   0.557040E-05
  5585   0.650199E-02   0.102241E-05   0.100246E-05   0.555510E-05
  5586   0.650748E-02   0.102034E-05   0.100205E-05   0.553983E-05
  5587   0.651297E-02   0.101827E-05   0.100165E-05   0.552461E-05
  5588   0.651846E-02   0.101620E-05   0.100124E-05   0.550942E-05
  5589   0.652396E-02   0.101413E-05   0.100084E-05   0.549428E-05
  5590   0.652947E-02   0.101207E-05   0.100043E-05   0.547917E-05
  5591   0.653499E-02   0.101001E-05   0.100003E-05   0.546411E-05
  5592   0.654051E-02   0.100795E-05   0.999628E-06   0.544909E-05
  5593   0.654604E-02   0.100589E-05   0.999225E-06   0.543410E-05
  5594   0.655157E-02   0.100384E-05   0.998822E-06   0.541916E-05
  5595   0.655712E-02   0.100179E-05   0.998420E-06   0.540426E-05
  5596   0.656266E-02   0.999741E-06   0.998018E-06   0.538940E-05
  5597   0.656822E-02   0.997695E-06   0.997617E-06   0.537458E-05
  5598   0.657378E-02   0.995653E-06   0.997215E-06   0.535981E-05
  5599   0.657935E-02   0.993613E-06   0.996814E-06   0.534507E-05
  5600   0.658492E-02   0.991577E-06   0.996413E-06   0.533038E-05
  5601   0.659050E-02   0.989543E-06   0.996012E-06   0.531573E-05
  5602   0.659608E-02   0.987511E-06   0.995612E-06   0.530112E-05
  5603   0.660168E-02   0.985483E-06   0.995211E-06   0.528655E-05
  5604   0.660728E-02   0.983458E-06   0.994810E-06   0.527203E-05
  5605   0.661288E-02   0.981435E-06   0.994410E-06   0.525754E-05
  5606   0.661849E-02   0.979416E-06   0.994009E-06   0.524310E-05
  5607   0.662411E-02   0.977400E-06   0.993608E-06   0.522870E-05
  5608   0.662973E-02   0.975386E-06   0.993208E-06   0.521435E-05
  5609   0.663536E-02   0.973376E-06   0.992807E-06   0.520003E-05
  5610   0.664100E-02   0.971369E-06   0.992406E-06   0.518576E-05
  5611   0.664664E-02   0.969365E-06   0.992004E-06   0.517153E-05
  5612   0.665229E-02   0.967364E-06   0.991603E-06   0.515735E-05
  5613   0.665794E-02   0.965366E-06   0.991201E-06   0.514321E-05
  5614   0.666360E-02   0.963371E-06   0.990799E-06   0.512911E-05
  5615   0.666927E-02   0.961380E-06   0.990397E-06   0.511506E-05
  5616   0.667494E-02   0.959392E-06   0.989994E-06   0.510104E-05
  5617   0.668062E-02   0.957407E-06   0.989591E-06   0.508708E-05
  5618   0.668630E-02   0.955426E-06   0.989187E-06   0.507315E-05
  5619   0.669199E-02   0.953448E-06   0.988784E-06   0.505927E-05
  5620   0.669769E-02   0.951473E-06   0.988379E-06   0.504544E-05
  5621   0.670339E-02   0.949502E-06   0.987974E-06   0.503164E-05
  5622   0.670910E-02   0.947534E-06   0.987569E-06   0.501790E-05
  5623   0.671482E-02   0.945570E-06   0.987163E-06   0.500419E-05
  5624   0.672053E-02   0.943609E-06   0.986756E-06   0.499053E-05
  5625   0.672626E-02   0.941651E-06   0.986349E-06   0.497692E-05
  5626   0.673199E-02   0.939698E-06   0.985941E-06   0.496335E-05
  5627   0.673773E-02   0.937747E-06   0.985533E-06   0.494982E-05
  5628   0.674347E-02   0.935801E-06   0.985123E-06   0.493634E-05
  5629   0.674922E-02   0.933858E-06   0.984713E-06   0.492291E-05
  5630   0.675498E-02   0.931919E-06   0.984302E-06   0.490952E-05
  5631   0.676074E-02   0.929983E-06   0.983891E-06   0.489617E-05
  5632   0.676650E-02   0.928052E-06   0.983478E-06   0.488287E-05
  5633   0.677227E-02   0.926124E-06   0.983064E-06   0.486962E-05
  5634   0.677805E-02   0.924199E-06   0.982650E-06   0.485641E-05
  5635   0.678384E-02   0.922279E-06   0.982235E-06   0.484325E-05
  5636   0.678962E-02   0.920363E-06   0.981818E-06   0.483013E-05
  5637   0.679542E-02   0.918450E-06   0.981401E-06   0.481706E-05
  5638   0.680122E-02   0.916541E-06   0.980983E-06   0.480403E-05
  5639   0.680702E-02   0.914637E-06   0.980563E-06   0.479105E-05
  5640   0.681284E-02   0.912736E-06   0.980143E-06   0.477812E-05
  5641   0.681865E-02   0.910839E-06   0.979721E-06   0.476523E-05
  5642   0.682447E-02   0.908946E-06   0.979298E-06   0.475240E-05
  5643   0.683030E-02   0.907058E-06   0.978874E-06   0.473960E-05
  5644   0.683613E-02   0.905173E-06   0.978448E-06   0.472686E-05
