#    L    TT             EE             BB             TE          
  4616   0.136715E+01   0.326359E-01   0.610957E-02  -0.436847E-01
  4617   0.136511E+01   0.325761E-01   0.610586E-02  -0.435909E-01
  4618   0.136331E+01   0.325164E-01   0.610205E-02  -0.434973E-01
  4619   0.136127E+01   0.324569E-01   0.609835E-02  -0.434038E-01
  4620   0.135947E+01   0.323976E-01   0.609455E-02  -0.433104E-01
  4621   0.135744E+01   0.323384E-01   0.609086E-02  -0.432171E-01
  4622   0.135565E+01   0.322794E-01   0.608706E-02  -0.431239E-01
  4623   0.135362E+01   0.322206E-01   0.608337E-02  -0.430308E-01
  4624   0.135183E+01   0.321619E-01   0.607958E-02  -0.429379E-01
  4625   0.134980E+01   0.321034E-01   0.607590E-02  -0.428451E-01
  4626   0.134803E+01   0.320451E-01   0.607212E-02  -0.427524E-01
  4627   0.134600E+01   0.319868E-01   0.606844E-02  -0.426599E-01
  4628   0.134423E+01   0.319288E-01   0.606466E-02  -0.425675E-01
  4629   0.134221E+01   0.318709E-01   0.606099E-02  -0.424753E-01
  4630   0.134044E+01   0.318133E-01   0.605721E-02  -0.423832E-01
  4631   0.133843E+01   0.317557E-01   0.605355E-02  -0.422912E-01
  4632   0.133667E+01   0.316984E-01   0.604978E-02  -0.421995E-01
  4633   0.133466E+01   0.316412E-01   0.604612E-02  -0.421079E-01
  4634   0.133290E+01   0.315842E-01   0.604236E-02  -0.420164E-01
  4635   0.133090E+01   0.315272E-01   0.603870E-02  -0.419252E-01
  4636   0.132915E+01   0.314706E-01   0.603494E-02  -0.418341E-01
  4637   0.132715E+01   0.314140E-01   0.603129E-02  -0.417432E-01
  4638   0.132540E+01   0.313577E-01   0.602754E-02  -0.416525E-01
  4639   0.132341E+01   0.313014E-01   0.602389E-02  -0.415619E-01
  4640   0.132167E+01   0.312454E-01   0.602015E-02  -0.414716E-01
  4641   0.131968E+01   0.311895E-01   0.601651E-02  -0.413815E-01
  4642   0.131795E+01   0.311338E-01   0.601277E-02  -0.412915E-01
  4643   0.131597E+01   0.310782E-01   0.600913E-02  -0.412018E-01
  4644   0.131423E+01   0.310229E-01   0.600540E-02  -0.411123E-01
  4645   0.131226E+01   0.309676E-01   0.600177E-02  -0.410230E-01
  4646   0.131053E+01   0.309126E-01   0.599804E-02  -0.409339E-01
  4647   0.130856E+01   0.308577E-01   0.599441E-02  -0.408450E-01
  4648   0.130684E+01   0.308030E-01   0.599069E-02  -0.407564E-01
  4649   0.130487E+01   0.307484E-01   0.598707E-02  -0.406680E-01
  4650   0.130316E+01   0.306941E-01   0.598335E-02  -0.405798E-01
  4651   0.130120E+01   0.306398E-01   0.597974E-02  -0.404918E-01
  4652   0.129949E+01   0.305858E-01   0.597602E-02  -0.404041E-01
  4653   0.129753E+01   0.305318E-01   0.597241E-02  -0.403167E-01
  4654   0.129583E+01   0.304781E-01   0.596871E-02  -0.402294E-01
  4655   0.129388E+01   0.304245E-01   0.596510E-02  -0.401425E-01
  4656   0.129218E+01   0.303711E-01   0.596140E-02  -0.400558E-01
  4657   0.129023E+01   0.303178E-01   0.595780E-02  -0.399693E-01
  4658   0.128854E+01   0.302647E-01   0.595411E-02  -0.398831E-01
  4659   0.128660E+01   0.302117E-01   0.595051E-02  -0.397972E-01
  4660   0.128491E+01   0.301590E-01   0.594682E-02  -0.397115E-01
  4661   0.128298E+01   0.301063E-01   0.594323E-02  -0.396261E-01
  4662   0.128130E+01   0.300539E-01   0.593954E-02  -0.395410E-01
  4663   0.127937E+01   0.300016E-01   0.593596E-02  -0.394561E-01
  4664   0.127769E+01   0.299495E-01   0.593228E-02  -0.393715E-01
  4665   0.127577E+01   0.298974E-01   0.592870E-02  -0.392872E-01
  4666   0.127410E+01   0.298456E-01   0.592502E-02  -0.392032E-01
  4667   0.127218E+01   0.297939E-01   0.592145E-02  -0.391195E-01
  4668   0.127052E+01   0.297424E-01   0.591778E-02  -0.390360E-01
  4669   0.126861E+01   0.296910E-01   0.591421E-02  -0.389529E-01
  4670   0.126695E+01   0.296399E-01   0.591055E-02  -0.388700E-01
  4671   0.126504E+01   0.295887E-01   0.590698E-02  -0.387875E-01
  4672   0.126339E+01   0.295379E-01   0.590332E-02  -0.387052E-01
  4673   0.126149E+01   0.294871E-01   0.589976E-02  -0.386233E-01
  4674   0.125984E+01   0.294365E-01   0.589611E-02  -0.385416E-01
  4675   0.125795E+01   0.293860E-01   0.589255E-02  -0.384603E-01
  4676   0.125631E+01   0.293358E-01   0.588890E-02  -0.383793E-01
  4677   0.125442E+01   0.292856E-01   0.588536E-02  -0.382985E-01
  4678   0.125278E+01   0.292356E-01   0.588171E-02  -0.382181E-01
  4679   0.125090E+01   0.291857E-01   0.587817E-02  -0.381380E-01
  4680   0.124927E+01   0.291361E-01   0.587453E-02  -0.380583E-01
  4681   0.124740E+01   0.290865E-01   0.587099E-02  -0.379788E-01
  4682   0.124577E+01   0.290371E-01   0.586735E-02  -0.378997E-01
  4683   0.124390E+01   0.289878E-01   0.586382E-02  -0.378208E-01
  4684   0.124229E+01   0.289387E-01   0.586019E-02  -0.377423E-01
  4685   0.124042E+01   0.288897E-01   0.585666E-02  -0.376642E-01
  4686   0.123881E+01   0.288409E-01   0.585304E-02  -0.375863E-01
  4687   0.123695E+01   0.287922E-01   0.584951E-02  -0.375088E-01
  4688   0.123535E+01   0.287437E-01   0.584589E-02  -0.374316E-01
  4689   0.123350E+01   0.286952E-01   0.584237E-02  -0.373548E-01
  4690   0.123190E+01   0.286470E-01   0.583876E-02  -0.372783E-01
  4691   0.123005E+01   0.285988E-01   0.583524E-02  -0.372021E-01
  4692   0.122846E+01   0.285509E-01   0.583163E-02  -0.371262E-01
  4693   0.122662E+01   0.285029E-01   0.582812E-02  -0.370507E-01
  4694   0.122504E+01   0.284553E-01   0.582452E-02  -0.369755E-01
  4695   0.122320E+01   0.284076E-01   0.582102E-02  -0.369007E-01
  4696   0.122163E+01   0.283602E-01   0.581741E-02  -0.368262E-01
  4697   0.121980E+01   0.283129E-01   0.581392E-02  -0.367520E-01
  4698   0.121823E+01   0.282657E-01   0.581032E-02  -0.366782E-01
  4699   0.121641E+01   0.282186E-01   0.580683E-02  -0.366047E-01
  4700   0.121484E+01   0.281717E-01   0.580323E-02  -0.365316E-01
  4701   0.121303E+01   0.281249E-01   0.579974E-02  -0.364588E-01
  4702   0.121147E+01   0.280783E-01   0.579616E-02  -0.363863E-01
  4703   0.120966E+01   0.280317E-01   0.579267E-02  -0.363142E-01
  4704   0.120811E+01   0.279853E-01   0.578909E-02  -0.362424E-01
  4705   0.120631E+01   0.279390E-01   0.578561E-02  -0.361710E-01
  4706   0.120476E+01   0.278928E-01   0.578203E-02  -0.360999E-01
  4707   0.120296E+01   0.278468E-01   0.577856E-02  -0.360291E-01
  4708   0.120143E+01   0.278009E-01   0.577499E-02  -0.359587E-01
  4709   0.119964E+01   0.277550E-01   0.577152E-02  -0.358887E-01
  4710   0.119810E+01   0.277094E-01   0.576795E-02  -0.358190E-01
  4711   0.119632E+01   0.276638E-01   0.576448E-02  -0.357496E-01
  4712   0.119480E+01   0.276184E-01   0.576092E-02  -0.356805E-01
  4713   0.119302E+01   0.275730E-01   0.575746E-02  -0.356118E-01
  4714   0.119150E+01   0.275279E-01   0.575390E-02  -0.355435E-01
  4715   0.118973E+01   0.274827E-01   0.575045E-02  -0.354755E-01
  4716   0.118822E+01   0.274378E-01   0.574689E-02  -0.354078E-01
  4717   0.118646E+01   0.273929E-01   0.574344E-02  -0.353405E-01
  4718   0.118496E+01   0.273482E-01   0.573989E-02  -0.352735E-01
  4719   0.118320E+01   0.273035E-01   0.573645E-02  -0.352068E-01
  4720   0.118170E+01   0.272590E-01   0.573290E-02  -0.351405E-01
  4721   0.117995E+01   0.272146E-01   0.572946E-02  -0.350745E-01
  4722   0.117846E+01   0.271703E-01   0.572592E-02  -0.350089E-01
  4723   0.117672E+01   0.271261E-01   0.572248E-02  -0.349436E-01
  4724   0.117524E+01   0.270820E-01   0.571895E-02  -0.348786E-01
  4725   0.117350E+01   0.270380E-01   0.571552E-02  -0.348139E-01
  4726   0.117202E+01   0.269942E-01   0.571199E-02  -0.347496E-01
  4727   0.117030E+01   0.269503E-01   0.570856E-02  -0.346857E-01
  4728   0.116883E+01   0.269067E-01   0.570503E-02  -0.346220E-01
  4729   0.116710E+01   0.268631E-01   0.570161E-02  -0.345587E-01
  4730   0.116564E+01   0.268197E-01   0.569809E-02  -0.344957E-01
  4731   0.116393E+01   0.267762E-01   0.569467E-02  -0.344330E-01
  4732   0.116247E+01   0.267330E-01   0.569115E-02  -0.343707E-01
  4733   0.116076E+01   0.266898E-01   0.568774E-02  -0.343086E-01
  4734   0.115931E+01   0.266467E-01   0.568423E-02  -0.342469E-01
  4735   0.115761E+01   0.266037E-01   0.568082E-02  -0.341855E-01
  4736   0.115617E+01   0.265609E-01   0.567731E-02  -0.341245E-01
  4737   0.115448E+01   0.265180E-01   0.567391E-02  -0.340637E-01
  4738   0.115304E+01   0.264754E-01   0.567040E-02  -0.340033E-01
  4739   0.115136E+01   0.264327E-01   0.566700E-02  -0.339432E-01
  4740   0.114993E+01   0.263902E-01   0.566350E-02  -0.338834E-01
  4741   0.114825E+01   0.263478E-01   0.566011E-02  -0.338238E-01
  4742   0.114683E+01   0.263055E-01   0.565661E-02  -0.337646E-01
  4743   0.114515E+01   0.262632E-01   0.565322E-02  -0.337058E-01
  4744   0.114374E+01   0.262211E-01   0.564973E-02  -0.336472E-01
  4745   0.114207E+01   0.261789E-01   0.564635E-02  -0.335889E-01
  4746   0.114067E+01   0.261370E-01   0.564286E-02  -0.335309E-01
  4747   0.113901E+01   0.260950E-01   0.563948E-02  -0.334732E-01
  4748   0.113761E+01   0.260533E-01   0.563600E-02  -0.334158E-01
  4749   0.113596E+01   0.260115E-01   0.563262E-02  -0.333587E-01
  4750   0.113457E+01   0.259699E-01   0.562914E-02  -0.333018E-01
  4751   0.113292E+01   0.259282E-01   0.562577E-02  -0.332453E-01
  4752   0.113154E+01   0.258868E-01   0.562230E-02  -0.331891E-01
  4753   0.112990E+01   0.258453E-01   0.561893E-02  -0.331331E-01
  4754   0.112852E+01   0.258040E-01   0.561546E-02  -0.330774E-01
  4755   0.112689E+01   0.257627E-01   0.561210E-02  -0.330220E-01
  4756   0.112552E+01   0.257216E-01   0.560863E-02  -0.329669E-01
  4757   0.112389E+01   0.256804E-01   0.560527E-02  -0.329120E-01
  4758   0.112253E+01   0.256394E-01   0.560181E-02  -0.328574E-01
  4759   0.112091E+01   0.255984E-01   0.559846E-02  -0.328031E-01
  4760   0.111956E+01   0.255576E-01   0.559500E-02  -0.327491E-01
  4761   0.111795E+01   0.255168E-01   0.559165E-02  -0.326953E-01
  4762   0.111660E+01   0.254761E-01   0.558820E-02  -0.326417E-01
  4763   0.111500E+01   0.254354E-01   0.558486E-02  -0.325885E-01
  4764   0.111365E+01   0.253948E-01   0.558141E-02  -0.325354E-01
  4765   0.111206E+01   0.253542E-01   0.557807E-02  -0.324827E-01
  4766   0.111072E+01   0.253138E-01   0.557463E-02  -0.324302E-01
  4767   0.110913E+01   0.252734E-01   0.557129E-02  -0.323779E-01
  4768   0.110781E+01   0.252331E-01   0.556785E-02  -0.323259E-01
  4769   0.110622E+01   0.251928E-01   0.556452E-02  -0.322741E-01
  4770   0.110490E+01   0.251527E-01   0.556109E-02  -0.322225E-01
  4771   0.110333E+01   0.251125E-01   0.555776E-02  -0.321712E-01
  4772   0.110201E+01   0.250725E-01   0.555433E-02  -0.321201E-01
  4773   0.110045E+01   0.250325E-01   0.555101E-02  -0.320693E-01
  4774   0.109914E+01   0.249926E-01   0.554758E-02  -0.320186E-01
  4775   0.109758E+01   0.249527E-01   0.554426E-02  -0.319683E-01
  4776   0.109628E+01   0.249130E-01   0.554084E-02  -0.319181E-01
  4777   0.109472E+01   0.248732E-01   0.553753E-02  -0.318681E-01
  4778   0.109343E+01   0.248336E-01   0.553411E-02  -0.318184E-01
  4779   0.109189E+01   0.247939E-01   0.553080E-02  -0.317688E-01
  4780   0.109060E+01   0.247544E-01   0.552739E-02  -0.317195E-01
  4781   0.108906E+01   0.247149E-01   0.552408E-02  -0.316704E-01
  4782   0.108778E+01   0.246755E-01   0.552067E-02  -0.316215E-01
  4783   0.108625E+01   0.246361E-01   0.551737E-02  -0.315728E-01
  4784   0.108498E+01   0.245969E-01   0.551397E-02  -0.315243E-01
  4785   0.108345E+01   0.245575E-01   0.551067E-02  -0.314760E-01
  4786   0.108218E+01   0.245184E-01   0.550727E-02  -0.314278E-01
  4787   0.108066E+01   0.244792E-01   0.550398E-02  -0.313799E-01
  4788   0.107941E+01   0.244402E-01   0.550058E-02  -0.313322E-01
  4789   0.107789E+01   0.244011E-01   0.549730E-02  -0.312846E-01
  4790   0.107664E+01   0.243622E-01   0.549390E-02  -0.312372E-01
  4791   0.107514E+01   0.243232E-01   0.549062E-02  -0.311900E-01
  4792   0.107389E+01   0.242844E-01   0.548723E-02  -0.311430E-01
  4793   0.107239E+01   0.242456E-01   0.548395E-02  -0.310961E-01
  4794   0.107116E+01   0.242069E-01   0.548057E-02  -0.310494E-01
  4795   0.106966E+01   0.241681E-01   0.547730E-02  -0.310029E-01
  4796   0.106843E+01   0.241296E-01   0.547392E-02  -0.309565E-01
  4797   0.106695E+01   0.240909E-01   0.547065E-02  -0.309103E-01
  4798   0.106572E+01   0.240524E-01   0.546727E-02  -0.308643E-01
  4799   0.106424E+01   0.240139E-01   0.546401E-02  -0.308184E-01
  4800   0.106303E+01   0.239755E-01   0.546064E-02  -0.307727E-01
  4801   0.106155E+01   0.239371E-01   0.545737E-02  -0.307271E-01
  4802   0.106034E+01   0.238988E-01   0.545401E-02  -0.306816E-01
  4803   0.105887E+01   0.238605E-01   0.545075E-02  -0.306363E-01
  4804   0.105767E+01   0.238223E-01   0.544739E-02  -0.305912E-01
  4805   0.105621E+01   0.237841E-01   0.544414E-02  -0.305462E-01
  4806   0.105501E+01   0.237460E-01   0.544078E-02  -0.305013E-01
  4807   0.105356E+01   0.237079E-01   0.543753E-02  -0.304565E-01
  4808   0.105237E+01   0.236700E-01   0.543418E-02  -0.304119E-01
  4809   0.105092E+01   0.236319E-01   0.543093E-02  -0.303674E-01
  4810   0.104974E+01   0.235941E-01   0.542758E-02  -0.303231E-01
  4811   0.104830E+01   0.235561E-01   0.542434E-02  -0.302788E-01
  4812   0.104712E+01   0.235184E-01   0.542100E-02  -0.302347E-01
  4813   0.104569E+01   0.234806E-01   0.541776E-02  -0.301907E-01
  4814   0.104452E+01   0.234429E-01   0.541442E-02  -0.301468E-01
  4815   0.104309E+01   0.234052E-01   0.541119E-02  -0.301030E-01
  4816   0.104192E+01   0.233676E-01   0.540785E-02  -0.300593E-01
  4817   0.104050E+01   0.233300E-01   0.540462E-02  -0.300157E-01
  4818   0.103934E+01   0.232925E-01   0.540129E-02  -0.299722E-01
  4819   0.103792E+01   0.232549E-01   0.539807E-02  -0.299289E-01
  4820   0.103677E+01   0.232176E-01   0.539474E-02  -0.298856E-01
  4821   0.103536E+01   0.231801E-01   0.539152E-02  -0.298424E-01
  4822   0.103422E+01   0.231429E-01   0.538820E-02  -0.297993E-01
  4823   0.103281E+01   0.231055E-01   0.538498E-02  -0.297563E-01
  4824   0.103168E+01   0.230683E-01   0.538166E-02  -0.297134E-01
  4825   0.103028E+01   0.230311E-01   0.537845E-02  -0.296706E-01
  4826   0.102914E+01   0.229940E-01   0.537514E-02  -0.296279E-01
  4827   0.102775E+01   0.229569E-01   0.537193E-02  -0.295852E-01
  4828   0.102663E+01   0.229199E-01   0.536862E-02  -0.295427E-01
  4829   0.102524E+01   0.228828E-01   0.536542E-02  -0.295002E-01
  4830   0.102412E+01   0.228459E-01   0.536211E-02  -0.294577E-01
  4831   0.102274E+01   0.228090E-01   0.535891E-02  -0.294154E-01
  4832   0.102162E+01   0.227722E-01   0.535561E-02  -0.293731E-01
  4833   0.102025E+01   0.227353E-01   0.535242E-02  -0.293309E-01
  4834   0.101914E+01   0.226986E-01   0.534912E-02  -0.292888E-01
  4835   0.101777E+01   0.226618E-01   0.534593E-02  -0.292467E-01
  4836   0.101667E+01   0.226252E-01   0.534264E-02  -0.292047E-01
  4837   0.101530E+01   0.225886E-01   0.533945E-02  -0.291627E-01
  4838   0.101421E+01   0.225521E-01   0.533616E-02  -0.291208E-01
  4839   0.101285E+01   0.225155E-01   0.533298E-02  -0.290790E-01
  4840   0.101176E+01   0.224791E-01   0.532969E-02  -0.290372E-01
  4841   0.101041E+01   0.224426E-01   0.532652E-02  -0.289955E-01
  4842   0.100932E+01   0.224063E-01   0.532324E-02  -0.289538E-01
  4843   0.100798E+01   0.223699E-01   0.532006E-02  -0.289122E-01
  4844   0.100690E+01   0.223337E-01   0.531679E-02  -0.288706E-01
  4845   0.100556E+01   0.222974E-01   0.531362E-02  -0.288291E-01
  4846   0.100448E+01   0.222613E-01   0.531034E-02  -0.287876E-01
  4847   0.100315E+01   0.222251E-01   0.530718E-02  -0.287461E-01
  4848   0.100208E+01   0.221891E-01   0.530391E-02  -0.287047E-01
  4849   0.100075E+01   0.221530E-01   0.530075E-02  -0.286633E-01
  4850   0.999687E+00   0.221171E-01   0.529749E-02  -0.286220E-01
  4851   0.998361E+00   0.220811E-01   0.529433E-02  -0.285807E-01
  4852   0.997305E+00   0.220453E-01   0.529107E-02  -0.285395E-01
  4853   0.995984E+00   0.220094E-01   0.528792E-02  -0.284982E-01
  4854   0.994934E+00   0.219737E-01   0.528466E-02  -0.284570E-01
  4855   0.993618E+00   0.219380E-01   0.528152E-02  -0.284159E-01
  4856   0.992573E+00   0.219023E-01   0.527826E-02  -0.283747E-01
  4857   0.991263E+00   0.218667E-01   0.527512E-02  -0.283336E-01
  4858   0.990223E+00   0.218312E-01   0.527187E-02  -0.282926E-01
  4859   0.988918E+00   0.217956E-01   0.526874E-02  -0.282515E-01
  4860   0.987884E+00   0.217602E-01   0.526549E-02  -0.282105E-01
  4861   0.986584E+00   0.217247E-01   0.526236E-02  -0.281695E-01
  4862   0.985554E+00   0.216894E-01   0.525912E-02  -0.281285E-01
  4863   0.984259E+00   0.216541E-01   0.525599E-02  -0.280875E-01
  4864   0.983235E+00   0.216189E-01   0.525275E-02  -0.280466E-01
  4865   0.981945E+00   0.215836E-01   0.524963E-02  -0.280057E-01
  4866   0.980926E+00   0.215485E-01   0.524639E-02  -0.279648E-01
  4867   0.979641E+00   0.215134E-01   0.524327E-02  -0.279239E-01
  4868   0.978627E+00   0.214784E-01   0.524004E-02  -0.278830E-01
  4869   0.977347E+00   0.214433E-01   0.523693E-02  -0.278421E-01
  4870   0.976338E+00   0.214085E-01   0.523370E-02  -0.278013E-01
  4871   0.975063E+00   0.213735E-01   0.523059E-02  -0.277605E-01
  4872   0.974059E+00   0.213388E-01   0.522737E-02  -0.277197E-01
  4873   0.972788E+00   0.213039E-01   0.522426E-02  -0.276789E-01
  4874   0.971789E+00   0.212693E-01   0.522105E-02  -0.276381E-01
  4875   0.970523E+00   0.212346E-01   0.521794E-02  -0.275973E-01
  4876   0.969529E+00   0.212000E-01   0.521473E-02  -0.275565E-01
  4877   0.968267E+00   0.211654E-01   0.521163E-02  -0.275158E-01
  4878   0.967278E+00   0.211310E-01   0.520842E-02  -0.274750E-01
  4879   0.966021E+00   0.210965E-01   0.520533E-02  -0.274343E-01
  4880   0.965036E+00   0.210622E-01   0.520213E-02  -0.273935E-01
  4881   0.963784E+00   0.210278E-01   0.519903E-02  -0.273528E-01
  4882   0.962804E+00   0.209936E-01   0.519583E-02  -0.273121E-01
  4883   0.961557E+00   0.209594E-01   0.519275E-02  -0.272714E-01
  4884   0.960581E+00   0.209253E-01   0.518955E-02  -0.272307E-01
  4885   0.959338E+00   0.208911E-01   0.518647E-02  -0.271900E-01
  4886   0.958367E+00   0.208572E-01   0.518328E-02  -0.271493E-01
  4887   0.957128E+00   0.208231E-01   0.518020E-02  -0.271086E-01
  4888   0.956162E+00   0.207893E-01   0.517701E-02  -0.270680E-01
  4889   0.954928E+00   0.207554E-01   0.517394E-02  -0.270273E-01
  4890   0.953966E+00   0.207216E-01   0.517075E-02  -0.269866E-01
  4891   0.952736E+00   0.206879E-01   0.516768E-02  -0.269460E-01
  4892   0.951779E+00   0.206542E-01   0.516450E-02  -0.269053E-01
  4893   0.950552E+00   0.206206E-01   0.516144E-02  -0.268646E-01
  4894   0.949600E+00   0.205871E-01   0.515826E-02  -0.268240E-01
  4895   0.948378E+00   0.205535E-01   0.515520E-02  -0.267834E-01
  4896   0.947430E+00   0.205202E-01   0.515203E-02  -0.267427E-01
  4897   0.946212E+00   0.204867E-01   0.514897E-02  -0.267021E-01
  4898   0.945268E+00   0.204535E-01   0.514580E-02  -0.266615E-01
  4899   0.944054E+00   0.204202E-01   0.514275E-02  -0.266208E-01
  4900   0.943114E+00   0.203871E-01   0.513959E-02  -0.265802E-01
  4901   0.941905E+00   0.203539E-01   0.513653E-02  -0.265396E-01
  4902   0.940969E+00   0.203209E-01   0.513338E-02  -0.264990E-01
  4903   0.939764E+00   0.202878E-01   0.513033E-02  -0.264584E-01
  4904   0.938832E+00   0.202550E-01   0.512717E-02  -0.264178E-01
  4905   0.937631E+00   0.202220E-01   0.512413E-02  -0.263772E-01
  4906   0.936704E+00   0.201893E-01   0.512098E-02  -0.263367E-01
  4907   0.935506E+00   0.201565E-01   0.511794E-02  -0.262961E-01
  4908   0.934583E+00   0.201239E-01   0.511480E-02  -0.262555E-01
  4909   0.933389E+00   0.200912E-01   0.511176E-02  -0.262150E-01
  4910   0.932470E+00   0.200587E-01   0.510862E-02  -0.261744E-01
  4911   0.931280E+00   0.200262E-01   0.510559E-02  -0.261339E-01
  4912   0.930365E+00   0.199938E-01   0.510245E-02  -0.260934E-01
  4913   0.929179E+00   0.199614E-01   0.509942E-02  -0.260528E-01
  4914   0.928268E+00   0.199292E-01   0.509629E-02  -0.260123E-01
  4915   0.927085E+00   0.198969E-01   0.509327E-02  -0.259718E-01
  4916   0.926178E+00   0.198648E-01   0.509014E-02  -0.259313E-01
  4917   0.924999E+00   0.198327E-01   0.508712E-02  -0.258909E-01
  4918   0.924096E+00   0.198007E-01   0.508399E-02  -0.258504E-01
  4919   0.922921E+00   0.197687E-01   0.508098E-02  -0.258099E-01
  4920   0.922022E+00   0.197369E-01   0.507785E-02  -0.257695E-01
  4921   0.920850E+00   0.197050E-01   0.507484E-02  -0.257291E-01
  4922   0.919955E+00   0.196733E-01   0.507172E-02  -0.256887E-01
  4923   0.918787E+00   0.196416E-01   0.506872E-02  -0.256483E-01
  4924   0.917895E+00   0.196100E-01   0.506560E-02  -0.256079E-01
  4925   0.916731E+00   0.195784E-01   0.506260E-02  -0.255675E-01
  4926   0.915843E+00   0.195470E-01   0.505949E-02  -0.255272E-01
  4927   0.914682E+00   0.195155E-01   0.505649E-02  -0.254868E-01
  4928   0.913798E+00   0.194842E-01   0.505338E-02  -0.254465E-01
  4929   0.912641E+00   0.194529E-01   0.505038E-02  -0.254062E-01
  4930   0.911761E+00   0.194217E-01   0.504728E-02  -0.253660E-01
  4931   0.910607E+00   0.193905E-01   0.504429E-02  -0.253257E-01
  4932   0.909730E+00   0.193595E-01   0.504119E-02  -0.252855E-01
  4933   0.908580E+00   0.193284E-01   0.503820E-02  -0.252453E-01
  4934   0.907706E+00   0.192975E-01   0.503511E-02  -0.252051E-01
  4935   0.906559E+00   0.192666E-01   0.503212E-02  -0.251649E-01
  4936   0.905690E+00   0.192359E-01   0.502903E-02  -0.251248E-01
  4937   0.904546E+00   0.192051E-01   0.502605E-02  -0.250847E-01
  4938   0.903680E+00   0.191745E-01   0.502296E-02  -0.250446E-01
  4939   0.902540E+00   0.191438E-01   0.501998E-02  -0.250045E-01
  4940   0.901677E+00   0.191134E-01   0.501690E-02  -0.249645E-01
  4941   0.900540E+00   0.190829E-01   0.501393E-02  -0.249245E-01
  4942   0.899681E+00   0.190525E-01   0.501085E-02  -0.248846E-01
  4943   0.898547E+00   0.190222E-01   0.500788E-02  -0.248446E-01
  4944   0.897692E+00   0.189920E-01   0.500480E-02  -0.248047E-01
  4945   0.896561E+00   0.189618E-01   0.500183E-02  -0.247648E-01
  4946   0.895709E+00   0.189317E-01   0.499876E-02  -0.247250E-01
  4947   0.894582E+00   0.189016E-01   0.499580E-02  -0.246852E-01
  4948   0.893733E+00   0.188717E-01   0.499273E-02  -0.246454E-01
  4949   0.892609E+00   0.188418E-01   0.498977E-02  -0.246057E-01
  4950   0.891764E+00   0.188120E-01   0.498670E-02  -0.245660E-01
  4951   0.890643E+00   0.187822E-01   0.498375E-02  -0.245263E-01
  4952   0.889801E+00   0.187526E-01   0.498069E-02  -0.244867E-01
  4953   0.888683E+00   0.187229E-01   0.497774E-02  -0.244471E-01
  4954   0.887845E+00   0.186934E-01   0.497468E-02  -0.244076E-01
  4955   0.886730E+00   0.186639E-01   0.497173E-02  -0.243681E-01
  4956   0.885895E+00   0.186346E-01   0.496867E-02  -0.243286E-01
  4957   0.884783E+00   0.186052E-01   0.496573E-02  -0.242892E-01
  4958   0.883951E+00   0.185760E-01   0.496268E-02  -0.242498E-01
  4959   0.882843E+00   0.185468E-01   0.495974E-02  -0.242105E-01
  4960   0.882014E+00   0.185177E-01   0.495669E-02  -0.241712E-01
  4961   0.880909E+00   0.184886E-01   0.495375E-02  -0.241320E-01
  4962   0.880083E+00   0.184597E-01   0.495071E-02  -0.240928E-01
  4963   0.878981E+00   0.184307E-01   0.494778E-02  -0.240537E-01
  4964   0.878158E+00   0.184019E-01   0.494473E-02  -0.240146E-01
  4965   0.877059E+00   0.183731E-01   0.494180E-02  -0.239756E-01
  4966   0.876240E+00   0.183445E-01   0.493877E-02  -0.239366E-01
  4967   0.875143E+00   0.183158E-01   0.493584E-02  -0.238977E-01
  4968   0.874328E+00   0.182873E-01   0.493280E-02  -0.238588E-01
  4969   0.873234E+00   0.182588E-01   0.492988E-02  -0.238200E-01
  4970   0.872421E+00   0.182304E-01   0.492685E-02  -0.237812E-01
  4971   0.871331E+00   0.182020E-01   0.492393E-02  -0.237425E-01
  4972   0.870521E+00   0.181738E-01   0.492090E-02  -0.237039E-01
  4973   0.869434E+00   0.181455E-01   0.491799E-02  -0.236653E-01
  4974   0.868627E+00   0.181175E-01   0.491496E-02  -0.236268E-01
  4975   0.867543E+00   0.180894E-01   0.491205E-02  -0.235883E-01
  4976   0.866739E+00   0.180614E-01   0.490903E-02  -0.235499E-01
  4977   0.865658E+00   0.180334E-01   0.490612E-02  -0.235116E-01
  4978   0.864857E+00   0.180056E-01   0.490310E-02  -0.234733E-01
  4979   0.863778E+00   0.179778E-01   0.490020E-02  -0.234351E-01
  4980   0.862981E+00   0.179501E-01   0.489718E-02  -0.233969E-01
  4981   0.861905E+00   0.179224E-01   0.489428E-02  -0.233588E-01
  4982   0.861111E+00   0.178949E-01   0.489127E-02  -0.233208E-01
  4983   0.860038E+00   0.178674E-01   0.488837E-02  -0.232828E-01
  4984   0.859247E+00   0.178400E-01   0.488536E-02  -0.232449E-01
  4985   0.858176E+00   0.178125E-01   0.488246E-02  -0.232071E-01
  4986   0.857388E+00   0.177853E-01   0.487946E-02  -0.231694E-01
  4987   0.856321E+00   0.177580E-01   0.487656E-02  -0.231317E-01
  4988   0.855536E+00   0.177309E-01   0.487356E-02  -0.230941E-01
  4989   0.854471E+00   0.177037E-01   0.487067E-02  -0.230565E-01
  4990   0.853689E+00   0.176768E-01   0.486767E-02  -0.230191E-01
  4991   0.852627E+00   0.176497E-01   0.486479E-02  -0.229817E-01
  4992   0.851848E+00   0.176229E-01   0.486179E-02  -0.229444E-01
