#    L    TT             EE             BB             TE          
  5208   0.686943E+00   0.130089E-01   0.425944E-02  -0.167029E-01
  5209   0.686118E+00   0.129916E-01   0.425685E-02  -0.166798E-01
  5210   0.685598E+00   0.129744E-01   0.425414E-02  -0.166568E-01
  5211   0.684774E+00   0.129571E-01   0.425156E-02  -0.166339E-01
  5212   0.684256E+00   0.129400E-01   0.424885E-02  -0.166110E-01
  5213   0.683434E+00   0.129228E-01   0.424627E-02  -0.165880E-01
  5214   0.682918E+00   0.129058E-01   0.424357E-02  -0.165652E-01
  5215   0.682097E+00   0.128887E-01   0.424099E-02  -0.165423E-01
  5216   0.681582E+00   0.128717E-01   0.423829E-02  -0.165195E-01
  5217   0.680763E+00   0.128546E-01   0.423571E-02  -0.164967E-01
  5218   0.680250E+00   0.128377E-01   0.423302E-02  -0.164739E-01
  5219   0.679432E+00   0.128207E-01   0.423044E-02  -0.164511E-01
  5220   0.678921E+00   0.128039E-01   0.422775E-02  -0.164284E-01
  5221   0.678105E+00   0.127869E-01   0.422518E-02  -0.164057E-01
  5222   0.677596E+00   0.127701E-01   0.422249E-02  -0.163830E-01
  5223   0.676781E+00   0.127532E-01   0.421992E-02  -0.163603E-01
  5224   0.676274E+00   0.127365E-01   0.421723E-02  -0.163377E-01
  5225   0.675460E+00   0.127197E-01   0.421467E-02  -0.163151E-01
  5226   0.674954E+00   0.127030E-01   0.421198E-02  -0.162925E-01
  5227   0.674143E+00   0.126862E-01   0.420942E-02  -0.162699E-01
  5228   0.673639E+00   0.126696E-01   0.420674E-02  -0.162474E-01
  5229   0.672828E+00   0.126529E-01   0.420418E-02  -0.162249E-01
  5230   0.672326E+00   0.126364E-01   0.420150E-02  -0.162024E-01
  5231   0.671517E+00   0.126197E-01   0.419895E-02  -0.161799E-01
  5232   0.671016E+00   0.126032E-01   0.419627E-02  -0.161575E-01
  5233   0.670209E+00   0.125867E-01   0.419372E-02  -0.161351E-01
  5234   0.669710E+00   0.125702E-01   0.419104E-02  -0.161127E-01
  5235   0.668904E+00   0.125537E-01   0.418849E-02  -0.160903E-01
  5236   0.668407E+00   0.125373E-01   0.418582E-02  -0.160679E-01
  5237   0.667603E+00   0.125209E-01   0.418328E-02  -0.160456E-01
  5238   0.667107E+00   0.125046E-01   0.418061E-02  -0.160233E-01
  5239   0.666304E+00   0.124881E-01   0.417806E-02  -0.160010E-01
  5240   0.665810E+00   0.124719E-01   0.417540E-02  -0.159788E-01
  5241   0.665009E+00   0.124555E-01   0.417286E-02  -0.159565E-01
  5242   0.664517E+00   0.124394E-01   0.417020E-02  -0.159343E-01
  5243   0.663717E+00   0.124231E-01   0.416766E-02  -0.159121E-01
  5244   0.663226E+00   0.124069E-01   0.416500E-02  -0.158900E-01
  5245   0.662428E+00   0.123907E-01   0.416246E-02  -0.158678E-01
  5246   0.661939E+00   0.123746E-01   0.415981E-02  -0.158457E-01
  5247   0.661142E+00   0.123584E-01   0.415727E-02  -0.158236E-01
  5248   0.660655E+00   0.123424E-01   0.415462E-02  -0.158015E-01
  5249   0.659860E+00   0.123263E-01   0.415209E-02  -0.157795E-01
  5250   0.659374E+00   0.123104E-01   0.414944E-02  -0.157575E-01
  5251   0.658580E+00   0.122943E-01   0.414691E-02  -0.157355E-01
  5252   0.658097E+00   0.122784E-01   0.414426E-02  -0.157135E-01
  5253   0.657304E+00   0.122624E-01   0.414174E-02  -0.156915E-01
  5254   0.656822E+00   0.122465E-01   0.413909E-02  -0.156696E-01
  5255   0.656031E+00   0.122306E-01   0.413657E-02  -0.156477E-01
  5256   0.655551E+00   0.122148E-01   0.413393E-02  -0.156258E-01
  5257   0.654761E+00   0.121989E-01   0.413141E-02  -0.156039E-01
  5258   0.654282E+00   0.121832E-01   0.412877E-02  -0.155821E-01
  5259   0.653494E+00   0.121674E-01   0.412625E-02  -0.155603E-01
  5260   0.653017E+00   0.121517E-01   0.412362E-02  -0.155385E-01
  5261   0.652231E+00   0.121359E-01   0.412110E-02  -0.155167E-01
  5262   0.651756E+00   0.121203E-01   0.411847E-02  -0.154950E-01
  5263   0.650970E+00   0.121046E-01   0.411596E-02  -0.154733E-01
  5264   0.650497E+00   0.120890E-01   0.411332E-02  -0.154516E-01
  5265   0.649713E+00   0.120733E-01   0.411082E-02  -0.154299E-01
  5266   0.649241E+00   0.120578E-01   0.410818E-02  -0.154082E-01
  5267   0.648459E+00   0.120422E-01   0.410568E-02  -0.153866E-01
  5268   0.647989E+00   0.120267E-01   0.410305E-02  -0.153650E-01
  5269   0.647208E+00   0.120112E-01   0.410055E-02  -0.153435E-01
  5270   0.646740E+00   0.119958E-01   0.409792E-02  -0.153219E-01
  5271   0.645960E+00   0.119803E-01   0.409542E-02  -0.153004E-01
  5272   0.645494E+00   0.119649E-01   0.409280E-02  -0.152789E-01
  5273   0.644716E+00   0.119495E-01   0.409030E-02  -0.152574E-01
  5274   0.644251E+00   0.119342E-01   0.408768E-02  -0.152360E-01
  5275   0.643474E+00   0.119188E-01   0.408519E-02  -0.152146E-01
  5276   0.643011E+00   0.119036E-01   0.408257E-02  -0.151932E-01
  5277   0.642236E+00   0.118882E-01   0.408007E-02  -0.151718E-01
  5278   0.641775E+00   0.118730E-01   0.407746E-02  -0.151505E-01
  5279   0.641001E+00   0.118578E-01   0.407497E-02  -0.151291E-01
  5280   0.640541E+00   0.118426E-01   0.407235E-02  -0.151078E-01
  5281   0.639769E+00   0.118274E-01   0.406986E-02  -0.150866E-01
  5282   0.639311E+00   0.118123E-01   0.406725E-02  -0.150653E-01
  5283   0.638541E+00   0.117971E-01   0.406477E-02  -0.150441E-01
  5284   0.638084E+00   0.117821E-01   0.406216E-02  -0.150229E-01
  5285   0.637315E+00   0.117670E-01   0.405967E-02  -0.150018E-01
  5286   0.636860E+00   0.117520E-01   0.405707E-02  -0.149807E-01
  5287   0.636093E+00   0.117369E-01   0.405459E-02  -0.149596E-01
  5288   0.635640E+00   0.117220E-01   0.405198E-02  -0.149385E-01
  5289   0.634874E+00   0.117070E-01   0.404950E-02  -0.149174E-01
  5290   0.634422E+00   0.116921E-01   0.404690E-02  -0.148964E-01
  5291   0.633658E+00   0.116771E-01   0.404442E-02  -0.148754E-01
  5292   0.633208E+00   0.116623E-01   0.404182E-02  -0.148545E-01
  5293   0.632445E+00   0.116474E-01   0.403935E-02  -0.148335E-01
  5294   0.631997E+00   0.116326E-01   0.403675E-02  -0.148126E-01
  5295   0.631236E+00   0.116177E-01   0.403427E-02  -0.147918E-01
  5296   0.630789E+00   0.116030E-01   0.403168E-02  -0.147709E-01
  5297   0.630029E+00   0.115882E-01   0.402921E-02  -0.147501E-01
  5298   0.629585E+00   0.115735E-01   0.402661E-02  -0.147293E-01
  5299   0.628826E+00   0.115588E-01   0.402414E-02  -0.147086E-01
  5300   0.628383E+00   0.115441E-01   0.402155E-02  -0.146878E-01
  5301   0.627626E+00   0.115294E-01   0.401908E-02  -0.146671E-01
  5302   0.627185E+00   0.115149E-01   0.401649E-02  -0.146465E-01
  5303   0.626430E+00   0.115002E-01   0.401403E-02  -0.146258E-01
  5304   0.625990E+00   0.114857E-01   0.401144E-02  -0.146052E-01
  5305   0.625236E+00   0.114710E-01   0.400898E-02  -0.145847E-01
  5306   0.624799E+00   0.114566E-01   0.400639E-02  -0.145641E-01
  5307   0.624046E+00   0.114420E-01   0.400393E-02  -0.145436E-01
  5308   0.623610E+00   0.114276E-01   0.400134E-02  -0.145231E-01
  5309   0.622859E+00   0.114131E-01   0.399888E-02  -0.145027E-01
  5310   0.622425E+00   0.113987E-01   0.399630E-02  -0.144823E-01
  5311   0.621675E+00   0.113842E-01   0.399384E-02  -0.144619E-01
  5312   0.621243E+00   0.113699E-01   0.399126E-02  -0.144415E-01
  5313   0.620495E+00   0.113555E-01   0.398881E-02  -0.144212E-01
  5314   0.620064E+00   0.113412E-01   0.398623E-02  -0.144009E-01
  5315   0.619317E+00   0.113268E-01   0.398377E-02  -0.143807E-01
  5316   0.618888E+00   0.113126E-01   0.398119E-02  -0.143605E-01
  5317   0.618143E+00   0.112983E-01   0.397874E-02  -0.143403E-01
  5318   0.617716E+00   0.112841E-01   0.397616E-02  -0.143201E-01
  5319   0.616972E+00   0.112698E-01   0.397372E-02  -0.143000E-01
  5320   0.616547E+00   0.112557E-01   0.397114E-02  -0.142799E-01
  5321   0.615804E+00   0.112415E-01   0.396869E-02  -0.142599E-01
  5322   0.615381E+00   0.112274E-01   0.396612E-02  -0.142399E-01
  5323   0.614640E+00   0.112132E-01   0.396367E-02  -0.142199E-01
  5324   0.614218E+00   0.111992E-01   0.396110E-02  -0.142000E-01
  5325   0.613479E+00   0.111850E-01   0.395865E-02  -0.141801E-01
  5326   0.613058E+00   0.111710E-01   0.395608E-02  -0.141602E-01
  5327   0.612321E+00   0.111569E-01   0.395364E-02  -0.141404E-01
  5328   0.611902E+00   0.111430E-01   0.395107E-02  -0.141206E-01
  5329   0.611166E+00   0.111290E-01   0.394863E-02  -0.141008E-01
  5330   0.610749E+00   0.111151E-01   0.394606E-02  -0.140811E-01
  5331   0.610014E+00   0.111011E-01   0.394362E-02  -0.140614E-01
  5332   0.609599E+00   0.110872E-01   0.394105E-02  -0.140418E-01
  5333   0.608866E+00   0.110733E-01   0.393861E-02  -0.140222E-01
  5334   0.608453E+00   0.110595E-01   0.393605E-02  -0.140026E-01
  5335   0.607721E+00   0.110456E-01   0.393361E-02  -0.139830E-01
  5336   0.607309E+00   0.110318E-01   0.393105E-02  -0.139636E-01
  5337   0.606579E+00   0.110180E-01   0.392861E-02  -0.139441E-01
  5338   0.606169E+00   0.110042E-01   0.392605E-02  -0.139247E-01
  5339   0.605441E+00   0.109904E-01   0.392362E-02  -0.139053E-01
  5340   0.605032E+00   0.109768E-01   0.392105E-02  -0.138859E-01
  5341   0.604305E+00   0.109630E-01   0.391862E-02  -0.138666E-01
  5342   0.603899E+00   0.109494E-01   0.391606E-02  -0.138474E-01
  5343   0.603173E+00   0.109357E-01   0.391363E-02  -0.138282E-01
  5344   0.602768E+00   0.109221E-01   0.391107E-02  -0.138090E-01
  5345   0.602044E+00   0.109084E-01   0.390864E-02  -0.137898E-01
  5346   0.601641E+00   0.108949E-01   0.390608E-02  -0.137707E-01
  5347   0.600919E+00   0.108813E-01   0.390365E-02  -0.137517E-01
  5348   0.600517E+00   0.108678E-01   0.390110E-02  -0.137326E-01
  5349   0.599796E+00   0.108542E-01   0.389867E-02  -0.137137E-01
  5350   0.599396E+00   0.108408E-01   0.389612E-02  -0.136947E-01
  5351   0.598677E+00   0.108273E-01   0.389369E-02  -0.136758E-01
  5352   0.598279E+00   0.108139E-01   0.389114E-02  -0.136569E-01
  5353   0.597561E+00   0.108004E-01   0.388871E-02  -0.136381E-01
  5354   0.597165E+00   0.107870E-01   0.388616E-02  -0.136194E-01
  5355   0.596448E+00   0.107736E-01   0.388373E-02  -0.136006E-01
  5356   0.596054E+00   0.107603E-01   0.388118E-02  -0.135819E-01
  5357   0.595339E+00   0.107469E-01   0.387876E-02  -0.135633E-01
  5358   0.594946E+00   0.107336E-01   0.387621E-02  -0.135447E-01
  5359   0.594232E+00   0.107203E-01   0.387379E-02  -0.135261E-01
  5360   0.593841E+00   0.107071E-01   0.387124E-02  -0.135076E-01
  5361   0.593129E+00   0.106937E-01   0.386882E-02  -0.134891E-01
  5362   0.592740E+00   0.106806E-01   0.386627E-02  -0.134707E-01
  5363   0.592029E+00   0.106673E-01   0.386385E-02  -0.134523E-01
  5364   0.591642E+00   0.106542E-01   0.386130E-02  -0.134339E-01
  5365   0.590932E+00   0.106410E-01   0.385889E-02  -0.134156E-01
  5366   0.590546E+00   0.106279E-01   0.385634E-02  -0.133973E-01
  5367   0.589839E+00   0.106147E-01   0.385392E-02  -0.133791E-01
  5368   0.589455E+00   0.106017E-01   0.385138E-02  -0.133609E-01
  5369   0.588748E+00   0.105885E-01   0.384896E-02  -0.133428E-01
  5370   0.588366E+00   0.105756E-01   0.384642E-02  -0.133247E-01
  5371   0.587661E+00   0.105625E-01   0.384401E-02  -0.133066E-01
  5372   0.587281E+00   0.105495E-01   0.384146E-02  -0.132886E-01
  5373   0.586577E+00   0.105365E-01   0.383905E-02  -0.132707E-01
  5374   0.586198E+00   0.105236E-01   0.383651E-02  -0.132528E-01
  5375   0.585497E+00   0.105106E-01   0.383410E-02  -0.132349E-01
  5376   0.585119E+00   0.104977E-01   0.383156E-02  -0.132171E-01
  5377   0.584419E+00   0.104848E-01   0.382915E-02  -0.131993E-01
  5378   0.584043E+00   0.104720E-01   0.382661E-02  -0.131815E-01
  5379   0.583344E+00   0.104590E-01   0.382420E-02  -0.131639E-01
  5380   0.582970E+00   0.104463E-01   0.382166E-02  -0.131462E-01
  5381   0.582273E+00   0.104334E-01   0.381925E-02  -0.131286E-01
  5382   0.581901E+00   0.104207E-01   0.381671E-02  -0.131110E-01
  5383   0.581205E+00   0.104078E-01   0.381431E-02  -0.130935E-01
  5384   0.580834E+00   0.103952E-01   0.381177E-02  -0.130761E-01
  5385   0.580140E+00   0.103824E-01   0.380936E-02  -0.130586E-01
  5386   0.579771E+00   0.103697E-01   0.380683E-02  -0.130413E-01
  5387   0.579078E+00   0.103570E-01   0.380442E-02  -0.130239E-01
  5388   0.578711E+00   0.103444E-01   0.380189E-02  -0.130066E-01
  5389   0.578019E+00   0.103317E-01   0.379948E-02  -0.129894E-01
  5390   0.577654E+00   0.103192E-01   0.379695E-02  -0.129722E-01
  5391   0.576964E+00   0.103065E-01   0.379455E-02  -0.129550E-01
  5392   0.576600E+00   0.102940E-01   0.379202E-02  -0.129379E-01
  5393   0.575911E+00   0.102814E-01   0.378962E-02  -0.129209E-01
  5394   0.575549E+00   0.102689E-01   0.378708E-02  -0.129038E-01
  5395   0.574861E+00   0.102564E-01   0.378468E-02  -0.128869E-01
  5396   0.574501E+00   0.102439E-01   0.378215E-02  -0.128699E-01
  5397   0.573815E+00   0.102314E-01   0.377976E-02  -0.128531E-01
  5398   0.573456E+00   0.102190E-01   0.377723E-02  -0.128362E-01
  5399   0.572772E+00   0.102066E-01   0.377483E-02  -0.128194E-01
  5400   0.572414E+00   0.101942E-01   0.377230E-02  -0.128027E-01
  5401   0.571732E+00   0.101818E-01   0.376991E-02  -0.127860E-01
  5402   0.571376E+00   0.101695E-01   0.376738E-02  -0.127693E-01
  5403   0.570694E+00   0.101571E-01   0.376498E-02  -0.127527E-01
  5404   0.570340E+00   0.101449E-01   0.376246E-02  -0.127361E-01
  5405   0.569660E+00   0.101325E-01   0.376006E-02  -0.127196E-01
  5406   0.569308E+00   0.101203E-01   0.375754E-02  -0.127031E-01
  5407   0.568629E+00   0.101080E-01   0.375515E-02  -0.126867E-01
  5408   0.568278E+00   0.100958E-01   0.375262E-02  -0.126703E-01
  5409   0.567601E+00   0.100836E-01   0.375023E-02  -0.126539E-01
  5410   0.567252E+00   0.100714E-01   0.374771E-02  -0.126376E-01
  5411   0.566576E+00   0.100592E-01   0.374532E-02  -0.126214E-01
  5412   0.566229E+00   0.100471E-01   0.374280E-02  -0.126052E-01
  5413   0.565554E+00   0.100350E-01   0.374041E-02  -0.125890E-01
  5414   0.565208E+00   0.100229E-01   0.373789E-02  -0.125729E-01
  5415   0.564535E+00   0.100108E-01   0.373551E-02  -0.125568E-01
  5416   0.564191E+00   0.999880E-02   0.373299E-02  -0.125408E-01
  5417   0.563519E+00   0.998670E-02   0.373060E-02  -0.125248E-01
  5418   0.563176E+00   0.997475E-02   0.372809E-02  -0.125088E-01
  5419   0.562506E+00   0.996269E-02   0.372570E-02  -0.124929E-01
  5420   0.562165E+00   0.995079E-02   0.372319E-02  -0.124770E-01
  5421   0.561496E+00   0.993878E-02   0.372081E-02  -0.124612E-01
  5422   0.561156E+00   0.992691E-02   0.371829E-02  -0.124454E-01
  5423   0.560488E+00   0.991494E-02   0.371591E-02  -0.124297E-01
  5424   0.560150E+00   0.990312E-02   0.371340E-02  -0.124140E-01
  5425   0.559484E+00   0.989119E-02   0.371102E-02  -0.123983E-01
  5426   0.559148E+00   0.987942E-02   0.370851E-02  -0.123827E-01
  5427   0.558483E+00   0.986753E-02   0.370613E-02  -0.123672E-01
  5428   0.558148E+00   0.985579E-02   0.370362E-02  -0.123516E-01
  5429   0.557484E+00   0.984395E-02   0.370125E-02  -0.123362E-01
  5430   0.557151E+00   0.983225E-02   0.369874E-02  -0.123207E-01
  5431   0.556488E+00   0.982045E-02   0.369636E-02  -0.123053E-01
  5432   0.556157E+00   0.980880E-02   0.369386E-02  -0.122899E-01
  5433   0.555496E+00   0.979703E-02   0.369148E-02  -0.122746E-01
  5434   0.555166E+00   0.978543E-02   0.368898E-02  -0.122593E-01
  5435   0.554506E+00   0.977370E-02   0.368661E-02  -0.122441E-01
  5436   0.554177E+00   0.976214E-02   0.368410E-02  -0.122289E-01
  5437   0.553519E+00   0.975046E-02   0.368173E-02  -0.122138E-01
  5438   0.553192E+00   0.973893E-02   0.367923E-02  -0.121986E-01
  5439   0.552535E+00   0.972729E-02   0.367686E-02  -0.121836E-01
  5440   0.552209E+00   0.971581E-02   0.367436E-02  -0.121685E-01
  5441   0.551553E+00   0.970421E-02   0.367200E-02  -0.121535E-01
  5442   0.551229E+00   0.969277E-02   0.366950E-02  -0.121386E-01
  5443   0.550575E+00   0.968121E-02   0.366714E-02  -0.121236E-01
  5444   0.550252E+00   0.966981E-02   0.366464E-02  -0.121087E-01
  5445   0.549599E+00   0.965830E-02   0.366228E-02  -0.120939E-01
  5446   0.549278E+00   0.964694E-02   0.365978E-02  -0.120791E-01
  5447   0.548626E+00   0.963546E-02   0.365742E-02  -0.120643E-01
  5448   0.548306E+00   0.962414E-02   0.365493E-02  -0.120496E-01
  5449   0.547655E+00   0.961271E-02   0.365257E-02  -0.120349E-01
  5450   0.547337E+00   0.960143E-02   0.365008E-02  -0.120202E-01
  5451   0.546688E+00   0.959004E-02   0.364772E-02  -0.120056E-01
  5452   0.546371E+00   0.957880E-02   0.364524E-02  -0.119910E-01
  5453   0.545723E+00   0.956744E-02   0.364288E-02  -0.119765E-01
  5454   0.545408E+00   0.955625E-02   0.364039E-02  -0.119620E-01
  5455   0.544761E+00   0.954493E-02   0.363804E-02  -0.119475E-01
  5456   0.544447E+00   0.953378E-02   0.363556E-02  -0.119331E-01
  5457   0.543802E+00   0.952250E-02   0.363321E-02  -0.119186E-01
  5458   0.543489E+00   0.951139E-02   0.363072E-02  -0.119043E-01
  5459   0.542845E+00   0.950015E-02   0.362838E-02  -0.118899E-01
  5460   0.542534E+00   0.948908E-02   0.362589E-02  -0.118756E-01
  5461   0.541891E+00   0.947788E-02   0.362355E-02  -0.118614E-01
  5462   0.541582E+00   0.946685E-02   0.362107E-02  -0.118471E-01
  5463   0.540940E+00   0.945569E-02   0.361873E-02  -0.118329E-01
  5464   0.540632E+00   0.944470E-02   0.361625E-02  -0.118188E-01
  5465   0.539991E+00   0.943358E-02   0.361391E-02  -0.118046E-01
  5466   0.539685E+00   0.942262E-02   0.361143E-02  -0.117905E-01
  5467   0.539045E+00   0.941155E-02   0.360909E-02  -0.117765E-01
  5468   0.538740E+00   0.940063E-02   0.360662E-02  -0.117624E-01
  5469   0.538102E+00   0.938959E-02   0.360429E-02  -0.117484E-01
  5470   0.537798E+00   0.937871E-02   0.360181E-02  -0.117345E-01
  5471   0.537161E+00   0.936772E-02   0.359948E-02  -0.117205E-01
  5472   0.536859E+00   0.935687E-02   0.359701E-02  -0.117066E-01
  5473   0.536223E+00   0.934591E-02   0.359468E-02  -0.116927E-01
  5474   0.535922E+00   0.933511E-02   0.359221E-02  -0.116789E-01
  5475   0.535287E+00   0.932419E-02   0.358989E-02  -0.116651E-01
  5476   0.534988E+00   0.931343E-02   0.358742E-02  -0.116513E-01
  5477   0.534354E+00   0.930254E-02   0.358509E-02  -0.116375E-01
  5478   0.534056E+00   0.929182E-02   0.358263E-02  -0.116238E-01
  5479   0.533424E+00   0.928097E-02   0.358031E-02  -0.116101E-01
  5480   0.533127E+00   0.927028E-02   0.357785E-02  -0.115964E-01
  5481   0.532496E+00   0.925948E-02   0.357553E-02  -0.115828E-01
  5482   0.532201E+00   0.924882E-02   0.357307E-02  -0.115691E-01
  5483   0.531570E+00   0.923805E-02   0.357075E-02  -0.115556E-01
  5484   0.531277E+00   0.922744E-02   0.356830E-02  -0.115420E-01
  5485   0.530648E+00   0.921671E-02   0.356598E-02  -0.115285E-01
  5486   0.530355E+00   0.920613E-02   0.356353E-02  -0.115150E-01
  5487   0.529727E+00   0.919543E-02   0.356122E-02  -0.115015E-01
  5488   0.529436E+00   0.918489E-02   0.355877E-02  -0.114880E-01
  5489   0.528810E+00   0.917423E-02   0.355646E-02  -0.114746E-01
  5490   0.528520E+00   0.916373E-02   0.355401E-02  -0.114612E-01
  5491   0.527894E+00   0.915311E-02   0.355170E-02  -0.114478E-01
  5492   0.527606E+00   0.914264E-02   0.354926E-02  -0.114345E-01
  5493   0.526982E+00   0.913205E-02   0.354695E-02  -0.114212E-01
  5494   0.526695E+00   0.912162E-02   0.354451E-02  -0.114079E-01
  5495   0.526071E+00   0.911107E-02   0.354221E-02  -0.113946E-01
  5496   0.525786E+00   0.910067E-02   0.353977E-02  -0.113813E-01
  5497   0.525164E+00   0.909016E-02   0.353747E-02  -0.113681E-01
  5498   0.524879E+00   0.907980E-02   0.353503E-02  -0.113549E-01
  5499   0.524258E+00   0.906932E-02   0.353273E-02  -0.113417E-01
  5500   0.523975E+00   0.905899E-02   0.353030E-02  -0.113286E-01
  5501   0.523355E+00   0.904854E-02   0.352801E-02  -0.113154E-01
  5502   0.523074E+00   0.903825E-02   0.352558E-02  -0.113023E-01
  5503   0.522455E+00   0.902784E-02   0.352328E-02  -0.112893E-01
  5504   0.522175E+00   0.901758E-02   0.352086E-02  -0.112762E-01
  5505   0.521557E+00   0.900721E-02   0.351857E-02  -0.112631E-01
  5506   0.521278E+00   0.899698E-02   0.351614E-02  -0.112501E-01
  5507   0.520661E+00   0.898664E-02   0.351385E-02  -0.112371E-01
  5508   0.520384E+00   0.897645E-02   0.351143E-02  -0.112242E-01
  5509   0.519768E+00   0.896614E-02   0.350915E-02  -0.112112E-01
  5510   0.519492E+00   0.895599E-02   0.350673E-02  -0.111983E-01
  5511   0.518877E+00   0.894571E-02   0.350445E-02  -0.111853E-01
  5512   0.518602E+00   0.893559E-02   0.350203E-02  -0.111725E-01
  5513   0.517989E+00   0.892535E-02   0.349975E-02  -0.111596E-01
  5514   0.517715E+00   0.891526E-02   0.349734E-02  -0.111467E-01
  5515   0.517103E+00   0.890505E-02   0.349506E-02  -0.111339E-01
  5516   0.516831E+00   0.889499E-02   0.349265E-02  -0.111211E-01
  5517   0.516220E+00   0.888481E-02   0.349038E-02  -0.111083E-01
  5518   0.515949E+00   0.887479E-02   0.348797E-02  -0.110955E-01
  5519   0.515338E+00   0.886464E-02   0.348570E-02  -0.110828E-01
  5520   0.515069E+00   0.885465E-02   0.348330E-02  -0.110700E-01
  5521   0.514459E+00   0.884453E-02   0.348103E-02  -0.110573E-01
  5522   0.514191E+00   0.883457E-02   0.347863E-02  -0.110446E-01
  5523   0.513583E+00   0.882449E-02   0.347636E-02  -0.110319E-01
  5524   0.513316E+00   0.881456E-02   0.347396E-02  -0.110193E-01
  5525   0.512709E+00   0.880451E-02   0.347170E-02  -0.110066E-01
  5526   0.512443E+00   0.879461E-02   0.346930E-02  -0.109940E-01
  5527   0.511837E+00   0.878458E-02   0.346705E-02  -0.109814E-01
  5528   0.511572E+00   0.877472E-02   0.346465E-02  -0.109688E-01
  5529   0.510968E+00   0.876473E-02   0.346240E-02  -0.109562E-01
  5530   0.510704E+00   0.875489E-02   0.346001E-02  -0.109436E-01
  5531   0.510100E+00   0.874493E-02   0.345775E-02  -0.109311E-01
  5532   0.509838E+00   0.873512E-02   0.345536E-02  -0.109186E-01
  5533   0.509236E+00   0.872519E-02   0.345311E-02  -0.109061E-01
  5534   0.508975E+00   0.871541E-02   0.345073E-02  -0.108936E-01
  5535   0.508373E+00   0.870551E-02   0.344848E-02  -0.108811E-01
  5536   0.508114E+00   0.869576E-02   0.344610E-02  -0.108687E-01
  5537   0.507513E+00   0.868588E-02   0.344385E-02  -0.108562E-01
  5538   0.507255E+00   0.867616E-02   0.344147E-02  -0.108438E-01
  5539   0.506655E+00   0.866632E-02   0.343923E-02  -0.108314E-01
  5540   0.506398E+00   0.865663E-02   0.343686E-02  -0.108190E-01
  5541   0.505799E+00   0.864681E-02   0.343462E-02  -0.108066E-01
  5542   0.505544E+00   0.863715E-02   0.343224E-02  -0.107943E-01
  5543   0.504946E+00   0.862736E-02   0.343001E-02  -0.107819E-01
  5544   0.504692E+00   0.861772E-02   0.342763E-02  -0.107696E-01
  5545   0.504095E+00   0.860796E-02   0.342540E-02  -0.107573E-01
  5546   0.503842E+00   0.859836E-02   0.342303E-02  -0.107450E-01
  5547   0.503246E+00   0.858862E-02   0.342080E-02  -0.107327E-01
  5548   0.502994E+00   0.857904E-02   0.341843E-02  -0.107204E-01
  5549   0.502400E+00   0.856934E-02   0.341621E-02  -0.107082E-01
  5550   0.502149E+00   0.855978E-02   0.341384E-02  -0.106959E-01
  5551   0.501555E+00   0.855011E-02   0.341162E-02  -0.106837E-01
  5552   0.501306E+00   0.854058E-02   0.340926E-02  -0.106715E-01
  5553   0.500713E+00   0.853093E-02   0.340704E-02  -0.106593E-01
  5554   0.500465E+00   0.852143E-02   0.340468E-02  -0.106471E-01
  5555   0.499874E+00   0.851180E-02   0.340246E-02  -0.106350E-01
  5556   0.499627E+00   0.850233E-02   0.340010E-02  -0.106228E-01
  5557   0.499036E+00   0.849273E-02   0.339788E-02  -0.106107E-01
  5558   0.498790E+00   0.848328E-02   0.339553E-02  -0.105986E-01
  5559   0.498201E+00   0.847370E-02   0.339332E-02  -0.105865E-01
  5560   0.497956E+00   0.846428E-02   0.339096E-02  -0.105744E-01
  5561   0.497368E+00   0.845473E-02   0.338875E-02  -0.105623E-01
  5562   0.497124E+00   0.844533E-02   0.338640E-02  -0.105503E-01
  5563   0.496537E+00   0.843581E-02   0.338419E-02  -0.105382E-01
  5564   0.496295E+00   0.842644E-02   0.338185E-02  -0.105262E-01
  5565   0.495708E+00   0.841694E-02   0.337964E-02  -0.105142E-01
  5566   0.495467E+00   0.840759E-02   0.337730E-02  -0.105022E-01
  5567   0.494882E+00   0.839812E-02   0.337509E-02  -0.104902E-01
  5568   0.494642E+00   0.838879E-02   0.337275E-02  -0.104783E-01
  5569   0.494057E+00   0.837934E-02   0.337055E-02  -0.104663E-01
  5570   0.493819E+00   0.837004E-02   0.336821E-02  -0.104544E-01
  5571   0.493235E+00   0.836062E-02   0.336601E-02  -0.104425E-01
  5572   0.492998E+00   0.835134E-02   0.336367E-02  -0.104306E-01
  5573   0.492415E+00   0.834194E-02   0.336147E-02  -0.104187E-01
  5574   0.492179E+00   0.833269E-02   0.335914E-02  -0.104068E-01
  5575   0.491598E+00   0.832331E-02   0.335694E-02  -0.103950E-01
  5576   0.491363E+00   0.831408E-02   0.335461E-02  -0.103831E-01
  5577   0.490782E+00   0.830473E-02   0.335242E-02  -0.103713E-01
  5578   0.490548E+00   0.829552E-02   0.335009E-02  -0.103595E-01
  5579   0.489969E+00   0.828619E-02   0.334790E-02  -0.103477E-01
  5580   0.489736E+00   0.827701E-02   0.334557E-02  -0.103359E-01
  5581   0.489157E+00   0.826770E-02   0.334338E-02  -0.103242E-01
  5582   0.488926E+00   0.825854E-02   0.334105E-02  -0.103124E-01
  5583   0.488348E+00   0.824925E-02   0.333886E-02  -0.103007E-01
  5584   0.488118E+00   0.824012E-02   0.333654E-02  -0.102890E-01
